session,sales,duration,clicks,items,buy
4,0,1034.468,2,2,0
132,0,249.649,2,2,0
388,0,70.486,2,1,0
516,0,284.681,5,5,0
644,0,0.0,1,1,0
772,0,421.382,2,2,0
1028,0,152.405,2,1,0
1156,0,289.12,4,4,0
1284,0,312.752,7,6,0
1412,0,0.0,1,1,0
1668,0,153.35,2,2,0
1796,0,451.814,6,4,0
1924,0,865.212,2,1,0
2052,0,32.618,2,2,0
2308,0,754.842,3,3,0
2436,0,37.773,2,2,0
2564,0,186.348,2,2,0
2692,0,714.411,9,7,0
2948,0,35.173,2,2,0
3076,0,350.067,3,3,0
3204,0,266.031,3,3,0
3332,0,1346.187,4,2,0
3588,0,23.818,2,2,0
3716,0,3613.807,3,1,0
3844,0,163.429,2,2,0
3972,0,628.741,2,2,0
4228,0,5.422,2,1,0
4356,0,69.995,2,2,0
4484,0,108.426,2,2,0
4612,0,1240.275,5,3,0
4868,0,2266.807,19,13,1
4996,0,165.446,2,1,0
5124,0,186.457,3,3,0
5252,0,168.311,3,3,0
5508,0,58.542,2,1,0
5636,0,188.344,7,3,0
5764,0,996.064,4,3,0
5892,0,44.422,2,2,0
6148,0,83.434,4,2,1
6276,0,145.922,2,2,0
6404,0,166.492,2,2,0
6532,0,0.0,1,1,0
6788,0,258.889,5,4,0
6916,0,249.151,4,4,0
7044,0,88.393,2,2,0
7172,0,65.445,2,2,0
7428,0,623.665,2,2,0
7556,0,1035.015,2,1,0
7684,0,67.88,2,1,0
7812,0,878.167,9,5,0
8068,0,420.253,5,4,0
8196,0,723.916,4,3,0
8324,0,860.084,2,1,0
8452,0,2919.861,4,4,0
8708,0,127.67,4,4,0
8836,0,412.66,6,5,0
8964,0,31.117,2,1,1
9092,0,393.882,4,4,0
9348,0,76.638,2,2,0
9476,0,413.479,6,4,0
9604,0,373.974,10,3,0
9732,0,101.318,3,3,0
9988,0,108.751,7,3,0
10116,0,1.653,2,1,0
10244,0,2656.383,10,6,0
10372,0,207.061,2,2,0
10628,0,269.962,3,1,0
10756,0,31.032,2,2,0
10884,0,69.513,2,1,0
11012,0,125.738,2,2,0
11268,0,97.321,2,2,0
11396,0,49.992,2,2,0
11524,0,3777.942,5,3,1
11652,0,3065.155,5,5,0
11908,0,838.449,2,1,0
12036,0,177.458,4,4,0
12164,0,0.0,1,1,0
12292,0,102.891,7,6,0
12548,0,100.914,3,2,0
12676,0,337.529,5,4,0
12804,0,15.021,2,2,0
12932,0,964.067,13,6,0
13188,0,55.137,2,1,0
13316,0,73.742,2,2,0
13444,0,665.013,18,14,0
13572,0,19.078,2,2,0
13828,0,0.0,1,1,0
13956,0,31.289,2,1,1
14084,0,636.781,3,3,0
14212,0,80.99,3,3,0
14468,0,40.475,2,2,0
14596,0,258.365,2,2,0
14724,0,11.739,3,3,0
14852,0,318.464,4,4,0
15108,0,344.586,6,3,1
15236,0,204.933,2,2,0
15364,0,64.541,2,1,0
15492,0,1044.681,11,7,0
15748,0,0.0,1,1,0
15876,0,160.756,3,3,0
16004,0,568.077,3,2,0
16132,0,732.746,10,4,0
16388,0,288.32,3,2,0
16516,0,72.827,2,2,0
16644,0,152.103,4,3,0
16772,0,141.615,3,3,0
17028,0,962.656,3,1,0
17156,0,150.724,2,1,0
17284,0,98.172,2,1,0
17412,0,19.173,2,2,0
17668,0,239.091,2,2,0
17796,0,144.114,2,2,0
17924,0,154.964,2,1,0
18052,0,2780.218,4,2,0
18308,0,197.311,4,2,0
18436,0,223.746,3,3,0
18564,0,62.578,2,2,0
18692,0,46.555,2,2,0
18948,0,222.319,5,5,0
19076,0,205.694,2,1,0
19204,0,81.051,3,3,0
19332,0,1107.711,3,2,0
19588,0,695.916,9,4,1
19716,0,399.36,10,8,0
19844,0,934.132,12,10,0
19972,0,225.01,4,3,0
20228,0,1393.312,7,3,0
20356,0,271.051,2,1,0
20484,0,6328.561,5,5,0
20612,0,2937.521,4,4,0
20868,0,6010.639,7,5,0
20996,0,338.797,7,7,0
21124,0,3912.318,7,2,0
21252,0,60.855,3,3,0
21508,0,138.322,2,2,0
21636,0,305.941,8,8,0
21764,0,22.282,2,2,0
21892,0,270.477,3,3,0
22148,0,36.098,2,2,0
22276,0,1300.421,5,4,0
22404,0,10.45,2,2,0
22532,0,1712.89,14,10,1
22788,0,847.379,4,4,0
22916,0,2.325,2,1,0
23044,0,110.526,4,3,0
23172,0,78.146,4,3,0
23428,0,137.717,2,2,0
23556,0,51.393,4,2,0
23684,0,443.586,4,4,0
23812,0,1309.226,4,3,0
24068,0,183.611,5,2,0
24196,0,780.19,21,10,0
24324,0,38.528,3,2,0
24452,0,34.893,2,2,0
24708,0,0.0,1,1,0
24836,0,72.698,3,2,0
24964,0,12.841,2,2,0
25092,0,217.135,2,2,0
25348,0,149.838,6,5,0
25476,0,1051.648,4,4,0
25604,0,54.629,2,2,0
25732,0,145.262,2,1,1
25988,0,147.4,3,1,1
26116,0,125.924,5,4,0
26244,0,56.088,3,3,0
26372,0,99.324,2,2,0
26628,0,12.198,2,1,0
26756,0,337.688,2,2,0
26884,0,468.631,5,5,0
27012,0,376.901,3,1,0
27268,0,5.078,2,2,0
27396,0,3780.247,11,7,0
27524,0,528.465,2,2,0
27652,0,24.609,2,2,0
27908,0,179.173,2,1,0
28036,0,292.438,5,5,0
28164,0,40.646,2,2,0
28292,0,0.0,1,1,0
28548,0,993.952,5,5,0
28676,0,1365.209,5,3,0
28804,0,0.0,1,1,0
28932,0,0.0,1,1,0
29188,0,52.925,2,1,0
29316,0,2393.551,21,11,0
29444,0,286.012,3,3,0
29572,0,3.431,2,1,0
29828,0,95.174,5,1,0
29956,0,77.857,6,2,1
30084,0,1253.94,3,3,0
30212,0,874.675,6,6,0
30468,0,36.298,2,2,0
30596,0,19.728,2,2,0
30724,0,454.343,5,4,0
30852,0,1879.547,6,2,0
31108,0,466.09,5,5,0
31236,0,317.059,6,2,1
31364,0,106.352,4,2,1
31492,0,3.514,2,1,0
31748,0,29.455,2,2,0
31876,0,185.091,3,3,0
32004,0,371.574,7,7,0
32132,0,201.09,2,1,0
32388,0,1.715,2,1,0
32516,0,56.372,2,2,0
32644,0,810.877,8,2,1
32772,0,157.934,2,1,0
33028,0,215.903,2,1,0
33156,0,62.708,2,2,0
33284,0,516.569,13,9,0
33412,0,929.557,10,5,1
33668,0,396.715,7,7,0
33796,0,61.852,4,1,0
33924,0,861.768,3,2,0
34052,0,198.068,3,3,0
34308,0,255.171,4,3,0
34436,0,554.296,4,4,1
34564,0,327.77,3,3,0
34692,0,551.933,5,5,0
34948,0,567.054,12,11,0
35076,0,1082.241,2,1,0
35204,0,538.274,7,2,0
35332,0,815.27,6,2,1
35588,0,127.735,2,2,0
35716,0,0.0,1,1,0
35844,0,54.002,2,1,0
35972,0,1536.834,27,13,0
36228,0,94.964,3,2,0
36356,0,283.024,4,4,0
36484,0,174.333,4,3,0
36612,0,36.951,2,2,0
36868,0,1383.743,5,5,0
36996,0,147.748,2,2,0
37124,0,0.012,2,2,0
37252,0,62.68,4,2,0
37508,0,42.35,2,2,0
37636,0,15.548,2,2,0
37764,0,40.763,2,2,0
37892,0,2363.195,5,1,0
38148,0,55.069,2,1,0
38276,0,2119.4,2,1,0
38404,0,23.875,2,2,0
38532,0,66.941,2,1,1
38788,0,768.445,10,5,1
38916,0,231.718,4,4,0
39044,0,899.317,8,3,0
39172,0,863.034,13,6,0
39428,0,616.638,12,6,0
39556,0,375.707,5,4,0
39684,0,1219.895,2,2,0
39812,0,17.654,2,2,0
40068,0,446.887,5,5,0
40196,0,228.227,2,1,1
40324,0,46.866,2,2,0
40452,0,294.122,5,5,0
40708,0,98.262,2,2,0
40836,0,2790.374,13,12,0
40964,0,52.311,2,2,0
41092,0,1483.276,3,3,0
41348,0,27.822,2,2,1
41476,0,41.183,3,1,0
41604,0,97.053,2,2,0
41732,0,91.383,2,2,0
41988,0,266.161,2,2,0
42116,0,138.825,3,3,0
42244,0,38.123,2,1,0
42372,0,196.558,2,1,0
42628,0,126.604,2,2,0
42756,0,61.961,2,2,0
42884,0,280.992,10,7,0
43012,0,17.708,2,2,0
43268,0,76.534,2,1,0
43396,0,1217.718,9,9,0
43524,0,40.019,2,2,0
