session,sales,duration,clicks,items,buy
138,0,2221.995,7,4,1
266,0,0.884,2,1,0
394,0,413.861,7,7,0
522,0,439.849,2,1,0
778,0,3080.285,4,1,0
906,0,731.249,3,2,0
1034,0,156.652,2,2,0
1162,0,38.058,2,2,0
1418,0,146.926,2,2,0
1546,0,185.436,3,3,0
1674,0,114.524,2,1,0
1802,0,48.925,2,1,0
2058,0,94.251,2,1,0
2186,0,1194.112,6,5,0
2314,0,92.461,2,2,0
2442,0,160.95,5,4,0
2698,0,0.0,1,1,0
2826,0,596.694,5,3,0
2954,0,16.546,2,2,0
3082,0,198.072,4,3,0
3338,0,0.0,1,1,0
3466,0,232.674,3,3,0
3594,0,29.325,2,2,0
3722,0,15.785,2,2,0
3978,0,86.906,3,3,0
4106,0,40.399,2,2,0
4234,0,204.541,2,1,0
4362,0,169.942,2,1,1
4618,0,56.944,2,1,0
4746,0,298.311,2,1,1
4874,0,83.636,2,1,0
5002,0,219.227,4,2,1
5258,0,288.018,5,2,1
5386,0,1262.538,5,5,0
5514,0,483.823,4,4,0
5642,0,131.555,3,3,0
5898,0,213.596,2,2,0
6026,0,82.483,3,3,0
6154,0,881.326,5,3,0
6282,0,51.505,4,1,0
6538,0,433.083,3,3,0
6666,0,173.943,3,3,0
6794,0,154.486,5,3,0
6922,0,0.0,1,1,0
7178,0,61.406,3,3,0
7306,0,0.0,1,1,0
7434,0,51.877,2,2,0
7562,0,623.336,6,5,0
7818,0,131.43,2,1,0
7946,0,361.534,5,5,0
8074,0,25.211,2,1,0
8202,0,705.462,10,7,0
8458,0,63.915,2,2,0
8586,0,264.455,7,5,0
8714,0,158.099,3,3,0
8842,0,168.688,2,2,0
9098,0,39.089,2,2,0
9226,0,288.511,5,4,0
9354,0,40.833,2,2,0
9482,0,0.0,1,1,0
9738,0,0.0,1,1,0
9866,0,6.51,2,1,0
9994,0,3.701,2,1,0
10122,0,186.773,5,4,0
10378,0,574.315,3,2,0
10506,0,417.745,5,2,0
10634,0,256.477,8,7,0
10762,0,93.646,5,3,0
11018,0,1178.856,4,3,0
11146,0,290.568,7,6,0
11274,0,0.0,1,1,0
11402,0,72.27,2,2,0
11658,0,275.14,4,4,0
11786,0,211.266,7,5,1
11914,0,21.909,2,2,0
12042,0,171.879,2,1,0
12298,0,3783.467,7,5,0
12426,0,3465.588,9,8,0
12554,0,2580.863,4,1,0
12682,0,60.331,2,2,0
12938,0,1001.258,2,2,0
13066,0,39.973,2,2,0
13194,0,1317.062,9,9,0
13322,0,508.568,2,2,0
13578,0,233.156,2,2,0
13706,0,6693.557,12,12,0
13834,0,0.0,1,1,0
13962,0,173.076,4,3,0
14218,0,310.41,4,2,1
14346,0,2314.173,16,16,0
14474,0,349.919,6,5,0
14602,0,21.56,2,2,0
14858,0,41.032,2,2,0
14986,0,1086.364,14,4,0
15114,0,667.328,2,2,0
15242,0,309.061,2,1,0
15498,0,53.337,2,2,0
15626,0,176.517,2,2,0
15754,0,411.71,4,2,0
15882,0,822.135,6,6,0
16138,0,68.494,4,4,0
16266,0,17.365,2,1,0
16394,0,34.951,2,1,0
16522,0,23.943,2,2,0
16778,0,843.158,5,4,0
16906,0,225.388,5,5,0
17034,0,443.676,2,2,0
17162,0,278.92,5,5,0
17418,0,142.216,5,5,0
17546,0,650.792,4,3,0
17674,0,461.68,5,4,0
17802,0,1329.142,9,3,1
18058,0,2864.174,5,5,0
18186,0,153.22,2,2,0
18314,0,55.896,5,4,0
18442,0,49.746,2,2,0
18698,0,105.34,2,2,0
18826,0,173.495,2,1,0
18954,0,69.049,2,2,0
19082,0,302.79,3,3,0
19338,0,75.029,2,2,0
19466,0,615.005,4,3,0
19594,0,29.225,2,2,0
19722,0,267.865,5,4,0
19978,0,269.558,3,3,0
20106,0,597.634,11,4,0
20234,0,98.305,2,2,0
20362,0,770.07,3,3,0
20618,0,198.35,3,3,0
20746,0,94.415,3,2,0
20874,0,252.285,4,3,0
21002,0,14.294,2,2,0
21258,0,1538.797,6,6,0
21386,0,752.133,13,7,0
21514,0,335.962,4,4,0
21642,0,31.755,2,1,1
21898,0,2668.538,2,1,0
22026,0,186.397,4,4,0
22154,0,52.231,2,2,0
22282,0,33.185,2,1,0
22538,0,1971.933,2,1,0
22666,0,85.113,3,1,0
22794,0,221.538,2,2,0
22922,0,1945.942,4,3,0
23178,0,591.427,4,4,0
23306,0,14.833,2,2,0
23434,0,199.404,4,4,0
23562,0,0.001,2,2,0
23818,0,223.153,2,1,0
23946,0,234.642,4,3,0
24074,0,99.604,2,2,0
24202,0,0.0,1,1,0
24458,0,42.158,2,2,0
24586,0,179.734,3,3,0
24714,0,81.648,2,2,0
24842,0,1460.397,18,6,1
25098,0,423.736,3,2,0
25226,0,248.706,4,4,0
25354,0,22.355,2,2,0
25482,0,243.716,2,2,0
25738,0,291.068,3,3,0
25866,0,0.0,1,1,0
25994,0,0.818,2,2,0
26122,0,2016.458,2,1,0
26378,0,1528.504,7,4,0
26506,0,44.27,2,2,0
26634,0,1749.342,2,1,0
26762,0,1468.696,6,4,0
27018,0,216.081,2,2,0
27146,0,0.0,1,1,0
27274,0,248.357,4,4,0
27402,0,76.426,2,2,0
27658,0,847.031,13,4,1
27786,0,1366.522,2,1,1
27914,0,1926.581,2,2,0
28042,0,315.628,7,3,0
28298,0,217.586,3,3,0
28426,0,60.54,2,1,0
28554,0,212.699,2,2,0
28682,0,48.477,2,1,0
28938,0,367.142,4,3,0
29066,0,74.782,2,1,0
29194,0,244.635,9,5,0
29322,0,27.327,2,2,0
29578,0,490.292,2,1,0
29706,0,32.227,3,3,0
29834,0,419.418,5,5,0
29962,0,294.816,6,4,1
30218,0,142.045,2,1,0
30346,0,441.623,5,3,0
30474,0,28.21,2,1,0
30602,0,5.741,2,1,1
30858,0,395.372,2,2,0
30986,0,61.096,3,3,0
31114,0,297.4,5,5,0
31242,0,964.172,2,2,0
31498,0,276.107,6,3,0
31626,0,821.576,15,11,0
31754,0,860.258,10,4,0
31882,0,75.037,2,2,0
32138,0,119.506,2,2,1
32266,0,23.199,2,1,0
32394,0,57.391,2,2,0
32522,0,0.0,1,1,0
32778,0,127.832,3,3,0
32906,0,620.176,9,8,0
33034,0,79.873,2,2,0
33162,0,109.444,5,5,0
33418,0,245.053,3,3,0
33546,0,87.265,3,2,0
33674,0,75.803,2,2,0
33802,0,17.11,2,1,1
34058,0,28.67,2,2,0
34186,0,0.0,1,1,0
34314,0,283.989,3,3,0
34442,0,0.0,1,1,0
34698,0,0.0,1,1,0
34826,0,539.813,3,2,0
34954,0,22.577,2,2,0
35082,0,124.68,2,2,0
35338,0,177.592,3,1,0
35466,0,315.681,2,1,1
35594,0,31.263,2,2,0
35722,0,215.792,2,1,0
35978,0,2886.789,16,15,0
36106,0,414.752,7,5,0
36234,0,2.647,2,1,0
36362,0,28.738,3,1,0
36618,0,1032.238,4,2,0
36746,0,175.718,3,3,0
36874,0,26.684,2,1,1
37002,0,733.255,4,4,0
37258,0,28.861,2,2,0
37386,0,266.981,7,7,0
37514,0,214.847,6,3,0
37642,0,42.677,2,2,0
37898,0,91.342,3,2,0
38026,0,394.651,2,2,0
38154,0,148.288,3,2,0
38282,0,26.328,2,2,0
38538,0,965.34,3,3,0
38666,0,93.138,3,3,0
38794,0,4.237,2,1,0
38922,0,29.218,2,2,0
39178,0,113.425,2,2,0
39306,0,73.237,3,3,0
39434,0,1925.706,11,2,1
39562,0,27.414,2,1,0
39818,0,31.226,2,1,0
39946,0,29.387,2,2,0
40074,0,0.0,1,1,0
40202,0,54.326,2,2,0
40458,0,207.59,3,3,0
40586,0,236.596,3,2,0
40714,0,30.734,2,2,0
40842,0,669.141,4,4,0
41098,0,340.192,3,2,0
41226,0,15.872,2,2,0
41354,0,451.508,11,11,0
41482,0,597.467,5,5,0
41738,0,461.703,5,5,0
41866,0,986.412,18,5,0
41994,0,104.94,2,2,0
42122,0,4451.342,12,5,0
42378,0,125.999,3,2,0
42506,0,82.527,2,1,0
42634,0,1117.684,8,4,1
42762,0,0.0,1,1,0
43018,0,1153.429,14,13,0
43146,0,176.984,2,1,0
43274,0,3041.704,2,2,0
43402,0,40.935,2,2,0
43658,0,46.616,3,1,0
43786,0,2246.245,32,21,1
43914,0,371.551,3,3,0
44042,0,245.053,2,2,0
44298,0,329.191,2,2,0
44426,0,137.695,6,3,0
44554,0,248.864,3,3,0
44682,0,372.368,14,4,0
44938,0,318.378,2,1,0
45066,0,563.39,6,4,0
45194,0,0.0,1,1,0
45322,0,690.517,7,4,0
45578,0,1.632,2,1,0
45706,0,1872.199,2,2,0
45834,0,392.855,4,4,0
45962,0,0.0,1,1,0
46218,0,67.417,2,2,0
46346,0,439.204,12,12,0
46474,0,409.97,4,4,0
46602,0,1.507,2,1,0
46858,0,1379.014,8,4,1
46986,0,127.435,2,1,0
47114,0,349.216,4,4,0
47242,0,262.118,4,3,0
47498,0,890.215,9,9,0
47626,0,2139.924,9,8,0
47754,0,82.709,2,2,0
47882,0,593.542,4,4,0
48138,0,9.122,2,2,0
48266,0,188.936,3,2,0
48394,0,26.669,4,1,0
48522,0,56.608,7,3,0
48778,0,39.345,2,2,0
48906,0,44.672,4,3,0
49034,0,44.173,2,2,0
49162,0,387.665,4,2,1
49418,0,0.0,1,1,0
49546,0,154.209,2,2,0
49674,0,0.0,1,1,0
49802,0,336.735,6,3,0
50058,0,1102.379,3,3,1
50186,0,40.796,3,2,0
50314,0,152.065,2,2,0
50442,0,646.794,7,7,0
50698,0,253.821,3,2,1
50826,0,552.38,8,7,0
50954,0,32.449,2,2,0
51082,0,1476.268,2,2,0
51338,0,441.471,3,1,0
51466,0,0.0,1,1,0
51594,0,42.897,3,1,0
51722,0,116.376,2,2,0
51978,0,154.969,2,2,0
52106,0,0.0,1,1,0
52234,0,222.83,6,3,0
52362,0,241.573,3,3,0
52618,0,611.429,6,6,0
52746,0,27.81,2,2,0
52874,0,93.899,2,1,0
53002,0,172.058,4,3,0
53258,0,78.583,2,2,0
53386,0,134.588,6,5,0
53514,0,0.038,2,1,0
53642,0,119.126,4,3,0
53898,0,174.335,4,3,0
54026,0,1245.563,3,3,0
54154,0,0.0,1,1,0
54282,0,124.244,2,2,0
54538,0,112.876,4,4,0
54666,0,347.045,3,3,0
54794,0,13.023,2,2,0
54922,0,192.174,2,2,0
55178,0,1725.965,5,3,0
55306,0,1200.361,5,4,0
55434,0,51.926,2,2,0
55562,0,30.574,2,1,0
55818,0,1010.906,9,7,0
55946,0,0.0,1,1,0
56074,0,383.107,5,3,0
56202,0,56.981,4,2,1
56458,0,133.996,2,1,0
56586,0,427.743,4,3,0
56714,0,481.658,2,1,0
56842,0,266.494,5,3,0
57098,0,45.755,2,2,0
57226,0,0.0,1,1,0
57354,0,1197.047,6,3,0
57482,0,304.808,2,2,0
57738,0,0.134,2,1,0
57866,0,89.643,2,2,0
57994,0,462.463,8,5,0
58122,0,71.959,4,1,0
58378,0,2911.516,31,19,0
58506,0,83.6,4,2,1
58634,0,30.464,2,2,0
58762,0,135.697,3,3,0
59018,0,39.159,2,2,0
59146,0,553.249,4,3,0
59274,0,39.846,2,2,0
59402,0,185.157,3,3,0
59658,0,0.0,1,1,0
59786,0,457.154,6,6,0
59914,0,191.148,7,4,0
60042,0,0.583,2,2,0
60298,0,37.625,3,2,0
60426,0,22.87,3,2,0
60554,0,34.614,2,2,0
60682,0,318.201,3,2,0
60938,0,51.557,3,3,0
61066,0,138.241,2,2,0
61194,0,16.783,2,2,0
61322,0,197.628,2,2,0
61578,0,29.966,2,1,0
61706,0,37.878,2,1,0
61834,0,40.367,2,2,0
61962,0,0.0,1,1,0
62218,0,81.878,2,2,0
62346,0,167.286,2,2,0
62474,0,165.685,2,2,0
62602,0,140.104,7,5,0
62858,0,8.091,2,2,0
62986,0,103.404,2,2,0
63114,0,87.361,3,2,0
63242,0,245.376,3,3,0
63498,0,21.679,2,1,1
63626,0,440.665,5,5,0
63754,0,1063.116,5,5,0
63882,0,53.521,2,2,0
64138,0,340.422,5,3,0
64266,0,190.387,6,4,1
64394,0,25.471,2,2,0
64522,0,665.101,9,7,0
64778,0,60.464,3,2,0
64906,0,95.263,2,2,0
65034,0,349.196,6,6,0
65162,0,219.853,7,2,0
65418,0,266.504,4,4,0
65546,0,85.887,3,3,0
65674,0,115.351,2,2,0
65802,0,89.29,3,3,0
66058,0,48.199,3,3,0
66186,0,6375.319,22,17,0
66314,0,2.965,2,1,0
66442,0,83.211,2,2,0
66698,0,169.842,3,3,0
66826,0,45.436,2,2,0
66954,0,85.048,3,3,0
67082,0,0.759,3,3,0
67338,0,92.231,3,1,0
67466,0,137.439,3,3,0
67594,0,344.588,5,4,0
67722,0,116.064,3,3,0
67978,0,146.732,3,2,0
68106,0,495.487,4,4,0
68234,0,9.676,2,1,0
68362,0,403.781,2,2,0
68618,0,135.339,2,1,1
68746,0,312.745,5,5,0
68874,0,441.318,2,2,0
69002,0,362.015,3,2,0
69258,0,68.347,2,2,0
69386,0,758.115,2,2,0
69514,0,366.731,5,3,1
69642,0,40.724,3,2,0
69898,0,391.366,6,5,0
70026,0,2188.468,2,2,0
