session,sales,duration,clicks,items,buy
27,0,1298.677,10,9,0
283,0,180.381,2,2,0
411,0,57.775,2,2,0
539,0,93.497,5,2,0
667,0,183.229,2,1,0
923,0,339.943,7,5,0
1051,0,15.908,2,2,0
1179,0,2353.704,10,10,0
1307,0,620.597,16,16,0
1563,0,1015.294,9,5,0
1691,0,162.503,3,1,0
1819,0,0.0,1,1,0
1947,0,179.969,4,1,0
2203,0,0.0,1,1,0
2331,0,43.46,2,2,0
2459,0,50.663,2,2,0
2587,0,231.655,3,1,0
2843,0,282.147,2,2,0
2971,0,55.142,2,1,0
3099,0,2771.776,6,5,0
3227,0,0.0,1,1,0
3483,0,226.304,9,8,0
3611,0,1.862,2,1,0
3739,0,844.85,2,1,0
3867,0,20.163,2,2,0
4123,0,286.932,3,3,0
4251,0,835.479,9,8,0
4379,0,46.087,2,2,0
4507,0,4.38,2,1,0
4763,0,405.315,5,3,0
4891,0,825.026,6,6,0
5019,0,164.759,4,2,0
5147,0,320.503,9,9,0
5403,0,363.919,6,3,0
5531,0,19.426,2,2,0
5659,0,535.057,6,6,0
5787,0,1.042,2,1,0
6043,0,60.889,2,2,0
6171,0,136.163,3,3,0
6299,0,232.25,2,2,0
6427,0,162.762,2,2,0
6683,0,1.843,2,1,0
6811,0,0.0,1,1,0
6939,0,20.299,2,2,0
7067,0,93.855,3,2,0
7323,0,0.0,1,1,0
7451,0,702.306,2,1,0
7579,0,805.12,2,1,1
7707,0,68.906,3,3,0
7963,0,1458.819,2,1,0
8091,0,719.138,4,4,0
8219,0,62.75,2,2,0
8347,0,2731.122,6,5,0
8603,0,451.601,5,5,0
8731,0,1480.547,7,7,0
8859,0,775.149,2,2,0
8987,0,104.545,2,1,0
9243,0,0.0,1,1,0
9371,0,0.0,1,1,0
9499,0,1105.122,11,6,0
9627,0,1447.93,2,2,0
9883,0,60.903,2,2,0
10011,0,15.641,2,2,0
10139,0,0.0,1,1,0
10267,0,758.379,8,5,0
10523,0,3375.114,2,1,0
10651,0,237.938,8,6,0
10779,0,69.532,2,2,0
10907,0,0.988,2,1,0
11163,0,11.926,3,1,0
11291,0,5.323,2,1,0
11419,0,1151.595,5,5,0
11547,0,0.0,1,1,0
11803,0,228.893,2,2,0
11931,0,1299.33,2,2,0
12059,0,42.333,2,2,0
12187,0,384.794,3,3,0
12443,0,79.315,3,2,0
12571,0,120.237,2,2,0
12699,0,0.062,2,1,0
12827,0,3.057,2,1,0
13083,0,0.0,1,1,0
13211,0,2758.259,14,4,1
13339,0,151.02,4,3,0
13467,0,438.792,3,1,0
13723,0,37.537,2,2,0
13851,0,79.303,4,4,0
13979,0,0.0,1,1,0
14107,0,3543.686,22,13,0
14363,0,526.441,5,5,0
14491,0,80.484,3,3,0
14619,0,67.299,2,2,0
14747,0,37.457,2,2,0
15003,0,110.344,2,1,0
15131,0,3997.082,13,12,0
15259,0,127.245,3,2,0
15387,0,1058.506,9,8,1
15643,0,21.647,3,3,0
15771,0,0.0,1,1,0
15899,0,40.526,2,2,0
16027,0,106.978,2,2,0
16283,0,253.67,2,1,0
16411,0,75.8,3,2,0
16539,0,72.636,5,4,0
16667,0,217.763,4,3,0
16923,0,391.004,9,5,0
17051,0,45.665,2,2,0
17179,0,67.792,2,2,0
17307,0,256.12,4,3,0
17563,0,256.753,3,3,0
17691,0,631.268,6,6,0
17819,0,561.562,5,5,0
17947,0,2215.038,4,1,0
18203,0,135.438,7,2,0
18331,0,396.74,2,2,0
18459,0,0.0,1,1,0
18587,0,55.881,3,2,0
18843,0,543.023,4,4,0
18971,0,626.318,4,2,0
19099,0,341.889,2,2,0
19227,0,491.007,4,4,0
19483,0,432.072,5,2,1
19611,0,0.0,1,1,0
19739,0,309.859,3,2,0
19867,0,30.037,2,2,0
20123,0,86.089,2,2,0
20251,0,18.8,3,3,0
20379,0,47.723,2,2,0
20507,0,134.913,4,4,0
20763,0,571.256,4,2,0
20891,0,1889.7,4,1,0
21019,0,737.162,5,5,0
21147,0,515.313,9,4,0
21403,0,0.0,1,1,0
21531,0,721.326,11,10,0
21659,0,893.716,5,3,0
21787,0,2189.897,2,1,0
22043,0,68.288,2,2,0
22171,0,76.2,2,2,0
22299,0,206.872,3,2,0
22427,0,266.922,5,4,1
22683,0,241.014,5,3,1
22811,0,172.946,4,4,0
22939,0,160.893,2,2,0
23067,0,222.157,2,2,0
23323,0,357.241,5,5,0
23451,0,522.512,2,2,0
23579,0,364.291,3,3,0
23707,0,214.484,3,3,0
23963,0,124.002,4,4,0
24091,0,0.985,2,1,0
24219,0,223.813,3,1,0
24347,0,1552.449,6,3,0
24603,0,334.818,5,4,0
24731,0,106.701,2,2,0
24859,0,1211.435,11,3,1
24987,0,0.0,1,1,0
25243,0,98.54,2,2,0
25371,0,123.251,2,1,0
25499,0,368.71,6,6,0
25627,0,131.455,3,3,0
25883,0,271.494,3,3,0
26011,0,95.385,4,2,0
26139,0,322.977,4,3,0
26267,0,393.422,2,1,0
26523,0,35.84,2,2,0
26651,0,323.956,4,4,0
26779,0,78.013,2,1,0
26907,0,65.279,2,1,0
27163,0,0.0,1,1,0
27291,0,29.539,2,2,0
27419,0,573.928,11,10,0
27547,0,99.275,2,2,0
27803,0,1916.115,16,16,0
27931,0,508.701,8,8,0
28059,0,122.808,3,2,1
28187,0,147.25,4,3,0
28443,0,0.0,1,1,0
28571,0,387.483,6,4,1
28699,0,37.468,4,3,0
28827,0,60.297,2,2,0
29083,0,4859.794,8,7,0
29211,0,317.85,2,1,0
29339,0,204.224,4,2,1
29467,0,168.191,5,1,0
29723,0,225.107,3,3,0
29851,0,48.577,2,2,0
29979,0,2006.762,7,4,0
30107,0,450.481,7,5,0
30363,0,60.61,2,2,0
30491,0,1295.212,3,3,0
30619,0,375.388,4,3,0
30747,0,611.039,3,2,0
31003,0,290.552,3,3,0
31131,0,74.407,2,1,0
31259,0,99.946,2,2,0
31387,0,0.0,1,1,0
31643,0,841.296,6,5,0
31771,0,0.0,1,1,0
31899,0,129.432,2,2,0
32027,0,82.08,3,3,0
32283,0,268.318,3,2,0
32411,0,0.94,2,1,0
32539,0,65.308,2,1,0
32667,0,433.018,2,1,0
32923,0,429.768,5,4,0
33051,0,127.573,3,2,0
33179,0,46.672,2,2,0
33307,0,118.334,2,2,0
33563,0,286.932,3,2,0
33691,0,0.0,2,2,0
33819,0,937.09,5,4,0
33947,0,101.861,2,2,0
34203,0,0.0,1,1,0
34331,0,149.16,4,2,0
34459,0,354.497,2,2,0
34587,0,1794.246,11,7,1
34843,0,11.766,2,2,0
34971,0,469.598,2,1,0
35099,0,356.858,5,4,0
35227,0,132.876,3,2,0
35483,0,60.307,3,3,0
35611,0,568.129,2,2,0
35739,0,1679.048,6,4,0
35867,0,32.877,2,2,0
36123,0,1350.895,4,4,0
36251,0,21.06,2,1,0
36379,0,41.045,3,3,0
36507,0,39.88,2,1,0
36763,0,92.254,5,3,0
36891,0,109.338,2,2,0
37019,0,215.16,3,3,0
37147,0,1666.956,6,4,1
37403,0,336.281,5,4,0
37531,0,799.704,15,9,0
37659,0,110.761,3,1,0
37787,0,183.063,3,3,0
38043,0,35.762,2,2,0
38171,0,321.253,7,6,0
38299,0,63.575,2,2,0
38427,0,113.181,2,2,0
38683,0,750.084,19,7,1
38811,0,559.806,4,4,0
38939,0,303.379,2,2,0
39067,0,1217.678,7,3,0
39323,0,78.679,3,1,1
39451,0,3257.716,3,3,0
39579,0,42.967,2,2,0
39707,0,102.589,3,3,0
39963,0,142.581,2,1,0
40091,0,886.979,6,4,0
40219,0,0.0,1,1,0
40347,0,603.07,2,2,0
40603,0,109.281,2,1,0
40731,0,436.722,8,7,0
40859,0,63.952,3,1,0
40987,0,426.204,6,4,0
41243,0,145.693,4,3,0
41371,0,215.653,2,2,0
41499,0,1448.875,4,4,0
41627,0,0.0,1,1,0
41883,0,112.986,3,2,0
42011,0,56.38,3,3,0
42139,0,46.705,3,2,0
42267,0,100.76,2,2,0
42523,0,399.637,3,2,0
42651,0,194.976,5,4,0
42779,0,755.019,3,3,0
42907,0,640.551,6,3,0
43163,0,921.279,9,5,0
43291,0,975.798,7,3,1
43419,0,1114.81,4,4,0
43547,0,783.854,6,6,0
43803,0,62.421,2,2,0
43931,0,20.78,2,2,0
44059,0,85.642,2,1,0
44187,0,1006.582,2,2,0
44443,0,0.0,1,1,0
44571,0,118.667,3,3,0
44699,0,47.267,2,2,0
44827,0,74.848,2,2,0
45083,0,517.852,7,7,0
45211,0,822.368,5,2,0
45339,0,1160.583,2,2,0
45467,0,0.0,1,1,0
45723,0,3412.244,8,5,0
45851,0,343.598,2,2,0
45979,0,0.0,1,1,0
46107,0,1709.257,5,3,0
46363,0,18.999,2,2,0
46491,0,1744.404,5,4,0
46619,0,337.541,2,2,0
46747,0,178.675,5,3,1
47003,0,258.57,4,1,1
47131,0,121.485,2,2,0
47259,0,198.764,2,2,0
47387,0,1720.571,10,7,0
47643,0,148.615,3,3,0
47771,0,56.819,2,2,0
47899,0,147.54,2,2,0
48027,0,876.085,7,7,0
48283,0,3120.857,3,2,0
48411,0,16.888,2,2,0
48539,0,33.334,2,2,0
48667,0,331.05,4,2,0
48923,0,50.475,3,3,0
49051,0,186.527,4,1,1
49179,0,0.0,1,1,0
49307,0,338.816,2,2,0
49563,0,50.722,2,2,0
49691,0,1019.375,16,5,0
49819,0,83.577,3,3,0
49947,0,136.821,5,1,1
50203,0,239.168,5,5,0
50331,0,0.0,1,1,0
50459,0,180.581,2,2,0
50587,0,308.348,3,3,0
50843,0,446.551,4,4,0
50971,0,969.883,16,10,0
51099,0,149.214,4,3,0
51227,0,456.485,8,3,0
51483,0,22.032,2,2,0
51611,0,1.496,2,1,0
51739,0,15.581,2,2,0
51867,0,3175.664,8,6,0
52123,0,12.629,2,2,0
52251,0,485.518,6,4,0
52379,0,176.402,2,2,0
52507,0,12.486,2,2,0
52763,0,17.549,2,2,0
52891,0,100.259,2,2,0
53019,0,211.042,3,3,0
53147,0,72.9,4,4,0
53403,0,1246.322,12,4,0
53531,0,617.526,11,9,0
53659,0,2404.22,3,2,0
53787,0,95.536,3,3,0
54043,0,1814.214,4,4,0
54171,0,127.728,2,2,0
54299,0,632.071,7,6,0
54427,0,86.357,2,1,0
54683,0,283.849,3,3,0
54811,0,282.745,5,4,0
54939,0,117.413,2,2,0
55067,0,701.807,4,2,0
55323,0,105.417,2,1,0
55451,0,62.624,4,3,0
55579,0,296.659,5,4,0
55707,0,80.928,4,3,0
55963,0,10.335,2,2,0
56091,0,137.528,2,2,0
56219,0,16.966,2,1,0
56347,0,978.899,2,2,0
56603,0,49.023,2,1,0
56731,0,216.892,2,2,0
56859,0,117.489,3,3,0
56987,0,478.796,9,5,1
57243,0,639.025,4,4,0
57371,0,1927.327,3,3,0
57499,0,1738.557,13,12,0
57627,0,27.959,4,2,1
57883,0,159.057,5,4,0
58011,0,143.826,6,2,0
58139,0,125.094,3,3,0
58267,0,0.123,2,1,0
58523,0,0.0,1,1,0
58651,0,433.456,3,3,0
58779,0,15.195,2,2,0
58907,0,38.725,2,1,1
59163,0,1934.124,21,18,0
59291,0,829.947,4,2,1
59419,0,234.237,3,3,0
59547,0,124.328,4,2,0
59803,0,69.442,2,2,0
59931,0,3027.763,16,11,1
60059,0,272.008,3,3,0
60187,0,65.821,4,2,0
60443,0,59.069,2,1,0
60571,0,410.327,4,3,0
60699,0,127.813,5,4,1
60827,0,1617.523,9,7,0
61083,0,106.615,5,3,0
61211,0,730.2,3,2,0
61339,0,47.759,2,2,0
61467,0,136.132,4,3,0
61723,0,0.0,1,1,0
61851,0,4128.231,7,4,0
61979,0,117.158,4,4,0
62107,0,238.111,7,4,0
62363,0,0.0,1,1,0
62491,0,2600.848,4,2,0
62619,0,15.524,2,2,0
62747,0,55.497,2,2,0
63003,0,1389.228,2,2,0
63131,0,31.679,2,2,0
63259,0,443.613,6,6,0
63387,0,16.286,2,2,0
63643,0,181.372,3,3,0
63771,0,1130.232,12,5,0
63899,0,57.642,2,2,0
64027,0,0.141,2,2,0
64283,0,198.29,4,4,0
64411,0,166.044,4,3,0
64539,0,50.473,2,2,0
64667,0,483.101,3,3,0
64923,0,1506.719,2,2,0
65051,0,189.762,3,2,0
65179,0,1.773,2,1,0
65307,0,474.752,4,4,0
65563,0,807.069,2,1,0
65691,0,52.711,3,3,0
65819,0,380.746,2,2,0
65947,0,1.223,2,1,0
66203,0,87.177,4,2,0
66331,0,861.966,5,3,1
66459,0,202.711,4,4,0
66587,0,0.0,1,1,0
66843,0,174.674,3,3,0
66971,0,1137.708,4,2,0
67099,0,96.815,2,1,0
67227,0,509.064,5,5,0
67483,0,875.874,16,11,1
67611,0,117.112,4,4,0
67739,0,146.353,2,2,0
67867,0,3163.91,3,3,0
68123,0,4310.365,8,6,0
68251,0,206.871,3,3,0
68379,0,1651.279,19,13,0
68507,0,87.322,2,1,0
68763,0,1610.722,2,1,0
68891,0,144.395,2,2,0
69019,0,78.133,2,2,0
69147,0,1908.977,6,6,0
69403,0,437.92,8,8,0
69531,0,107.275,6,2,1
69659,0,5321.271,7,5,1
69787,0,1286.392,2,2,0
70043,0,873.991,9,9,0
70171,0,631.134,2,2,0
70299,0,153.448,3,3,0
70427,0,1058.764,12,7,1
70683,0,469.081,2,2,1
70811,0,0.0,1,1,0
70939,0,110.867,2,2,0
71067,0,33.435,2,2,0
71323,0,29.377,2,2,0
71451,0,6.357,2,2,0
71579,0,74.259,3,3,0
71707,0,58.159,3,3,0
71963,0,164.236,2,2,0
72091,0,482.742,5,5,0
72219,0,149.016,4,3,0
72347,0,46.788,2,1,0
72603,0,80.275,2,1,0
72731,0,108.936,2,1,0
72859,0,75.054,2,2,0
72987,0,101.765,2,2,0
73243,0,61.979,2,2,0
73371,0,74.52,2,2,0
73499,0,9.789,2,2,0
73627,0,24.589,2,2,0
73883,0,796.001,3,1,1
74011,0,83.949,2,1,0
74139,0,38.621,2,1,0
74267,0,83.367,3,2,0
74523,0,685.548,5,4,0
74651,0,385.56,5,4,0
74779,0,196.266,2,2,0
74907,0,1111.272,15,12,0
75163,0,58.953,6,1,0
75291,0,101.957,4,2,0
75419,0,0.0,1,1,0
75547,0,131.622,4,2,0
75803,0,167.002,3,3,0
75931,0,28.295,2,1,0
76059,0,49.384,2,2,0
76187,0,30.613,2,2,0
76443,0,1.26,2,1,0
76571,0,2489.252,9,7,0
76699,0,424.612,5,5,0
76827,0,141.037,4,2,0
77083,0,76.984,2,2,0
77211,0,21.353,2,2,0
77339,0,717.358,2,2,0
77467,0,286.508,4,4,0
77723,0,158.323,3,2,0
77851,0,342.058,3,3,0
77979,0,55.716,3,3,0
78107,0,84.096,9,9,0
78363,0,538.469,2,2,0
78491,0,55.228,2,2,0
78619,0,0.0,1,1,0
78747,0,260.782,3,2,0
79003,0,69.391,2,1,1
79131,0,144.148,3,3,0
79259,0,26.549,2,2,0
79387,0,686.749,4,4,0
79643,0,139.497,3,3,0
79771,0,16.401,2,2,0
79899,0,309.578,4,4,0
80027,0,51.939,2,2,0
80283,0,567.119,3,3,0
80411,0,334.877,10,10,0
80539,0,175.652,2,2,0
80667,0,434.82,7,2,0
80923,0,0.0,1,1,0
81051,0,440.982,4,3,0
81179,0,0.0,1,1,0
81307,0,37.71,2,2,0
81563,0,400.539,2,1,0
81691,0,157.209,3,3,0
81819,0,148.238,5,3,1
81947,0,2992.52,4,1,0
82203,0,457.281,9,8,0
82331,0,153.579,2,2,0
82459,0,301.314,4,3,0
82587,0,198.862,2,2,0
82843,0,145.149,2,2,0
82971,0,214.338,3,3,0
83099,0,1675.509,9,9,0
83227,0,327.699,3,1,0
83483,0,324.243,8,7,0
83611,0,40.763,3,3,0
83739,0,676.187,4,4,0
83867,0,107.284,2,2,0
84123,0,14.341,2,2,0
84251,0,269.225,2,2,0
84379,0,153.415,3,1,0
84507,0,21.148,2,2,0
84763,0,66.671,2,2,0
84891,0,393.887,5,4,0
85019,0,333.021,2,1,0
85147,0,1918.592,6,3,0
85403,0,662.264,3,2,0
85531,0,586.862,7,3,0
85659,0,23.817,3,3,0
85787,0,2689.366,9,4,1
86043,0,114.401,2,2,0
86171,0,0.0,1,1,0
86299,0,0.0,1,1,0
86427,0,222.258,3,3,0
86683,0,821.691,4,3,0
86811,0,1280.822,5,5,0
86939,0,70.275,3,3,0
87067,0,6219.051,18,18,0
87323,0,359.466,5,4,0
87451,0,411.89,11,4,1
87579,0,153.7,2,2,0
87707,0,61.899,3,3,0
87963,0,2744.383,5,2,0
88091,0,1745.783,20,17,1
88219,0,0.0,1,1,0
88347,0,1121.292,3,3,0
88603,0,129.811,2,1,1
88731,0,569.819,3,2,0
88859,0,1042.815,8,8,0
88987,0,22.664,2,1,0
89243,0,18.143,2,2,0
89371,0,135.014,2,2,0
89499,0,1003.122,2,2,0
89627,0,0.0,1,1,0
89883,0,15.165,2,1,0
90011,0,300.551,2,2,0
90139,0,2.043,2,1,0
90267,0,399.276,8,7,0
90523,0,23.954,4,4,0
90651,0,2801.363,2,1,0
90779,0,249.481,5,5,0
90907,0,56.95,2,2,0
