session,sales,duration,clicks,items,buy
19,0,162.294,4,2,0
147,0,36.182,2,2,0
403,0,1114.356,2,2,0
531,0,397.726,5,4,0
659,0,0.0,1,1,0
787,0,16.174,2,1,0
1043,0,0.0,1,1,0
1171,0,12.089,2,1,0
1299,0,68.872,3,2,0
1427,0,1236.967,8,5,0
1683,0,182.428,2,2,0
1811,0,366.733,7,2,0
1939,0,25.721,2,2,0
2067,0,26.484,2,2,0
2323,0,35.797,2,2,0
2451,0,379.26,3,2,0
2579,0,0.169,2,2,0
2707,0,115.09,4,2,0
2963,0,707.794,18,8,1
3091,0,781.032,7,7,0
3219,0,196.027,2,2,0
3347,0,209.877,11,11,0
3603,0,211.913,6,4,0
3731,0,136.828,4,4,0
3859,0,27.565,2,2,0
3987,0,165.69,3,2,1
4243,0,163.488,6,3,0
4371,0,126.975,2,2,0
4499,0,55.049,2,2,0
4627,0,1.157,2,1,0
4883,0,708.963,2,2,0
5011,0,100.583,2,1,0
5139,0,58.388,3,3,0
5267,0,34.363,2,2,0
5523,0,505.696,6,5,0
5651,0,69.353,2,2,0
5779,0,306.079,3,2,0
5907,0,754.956,5,5,0
6163,0,116.198,4,3,0
6291,0,0.0,1,1,0
6419,0,109.152,4,4,0
6547,0,72.444,2,2,0
6803,0,134.208,4,4,0
6931,0,43.717,3,3,0
7059,0,539.771,4,4,0
7187,0,210.67,2,2,0
7443,0,16.628,2,2,0
7571,0,643.499,2,1,0
7699,0,466.198,4,2,0
7827,0,415.408,9,5,0
8083,0,121.193,2,1,0
8211,0,0.0,1,1,0
8339,0,55.664,2,2,0
8467,0,28.795,2,1,0
8723,0,282.126,4,2,0
8851,0,947.896,11,3,0
8979,0,79.996,2,2,0
9107,0,2408.973,15,6,0
9363,0,27.234,2,2,0
9491,0,416.78,5,4,0
9619,0,107.546,2,2,0
9747,0,98.906,2,2,0
10003,0,35.598,2,2,0
10131,0,1895.248,6,3,1
10259,0,288.107,2,1,1
10387,0,0.0,1,1,0
10643,0,96.563,2,2,0
10771,0,529.975,4,3,0
10899,0,91.862,3,2,0
11027,0,10.209,2,1,0
11283,0,121.0,2,2,0
11411,0,249.722,6,4,0
11539,0,0.0,1,1,0
11667,0,182.953,3,3,0
11923,0,1.55,2,1,0
12051,0,1.134,2,1,0
12179,0,680.388,2,2,0
12307,0,0.0,1,1,0
12563,0,303.783,3,3,0
12691,0,210.58,4,1,0
12819,0,247.418,3,2,0
12947,0,63.78,4,4,0
13203,0,39.348,2,2,0
13331,0,19.706,3,1,0
13459,0,636.092,5,3,1
13587,0,126.98,3,3,0
13843,0,103.402,4,3,0
13971,0,95.624,2,2,0
14099,0,3.758,2,1,1
14227,0,72.306,3,3,1
14483,0,147.58,3,2,0
14611,0,88.995,2,2,0
14739,0,228.622,6,6,0
14867,0,0.0,1,1,0
15123,0,88.354,3,2,0
15251,0,1466.976,13,8,1
15379,0,150.667,3,3,0
15507,0,82.666,2,2,0
15763,0,67.404,3,3,0
15891,0,892.629,6,5,0
