session,sales,duration,clicks,items,buy
7,0,12.75,2,2,0
263,0,489.972,4,4,0
391,0,29.085,2,2,0
519,0,372.714,2,2,0
647,0,0.0,1,1,0
903,0,1152.289,7,5,0
1031,0,139.797,3,2,0
1159,0,72.695,2,1,0
1287,0,899.783,8,5,0
1543,0,679.326,5,5,0
1671,0,615.364,12,9,0
1799,0,426.678,3,2,0
1927,0,3203.416,3,3,0
2183,0,943.36,4,2,0
2311,0,65.12,2,2,0
2439,0,972.841,3,2,0
2567,0,1487.952,7,6,0
2823,0,48.28,3,3,0
2951,0,12.866,2,2,0
3079,0,51.742,2,1,0
3207,0,614.953,4,3,0
3463,0,483.092,3,3,0
3591,0,9.624,2,2,0
3719,0,128.053,4,4,0
3847,0,4849.449,6,4,0
4103,0,112.078,3,3,0
4231,0,318.526,6,4,0
4359,0,975.707,15,9,1
4487,0,5.065,2,1,0
4743,0,533.997,4,4,0
4871,0,1087.125,5,3,0
4999,0,0.0,1,1,0
5127,0,0.0,1,1,0
5383,0,72.658,2,1,0
5511,0,370.938,2,1,0
5639,0,132.576,2,1,0
5767,0,323.001,2,1,0
6023,0,200.174,2,2,0
6151,0,30.812,2,1,1
6279,0,76.369,2,2,0
6407,0,158.532,3,3,0
6663,0,588.223,3,3,0
6791,0,418.554,4,4,0
6919,0,111.208,2,2,0
7047,0,564.401,4,4,0
7303,0,59.997,2,2,0
7431,0,2304.753,4,4,0
7559,0,306.271,10,6,0
7687,0,431.2,4,4,0
7943,0,178.335,2,2,0
8071,0,623.473,5,2,0
8199,0,0.0,1,1,0
8327,0,59.945,2,2,0
8583,0,199.232,4,4,0
8711,0,48.225,2,2,0
8839,0,74.659,3,1,0
8967,0,38.211,2,2,0
9223,0,527.483,3,2,0
9351,0,104.887,3,3,0
9479,0,188.322,2,1,1
9607,0,20.8,2,2,0
9863,0,77.077,2,2,0
9991,0,947.089,11,11,0
10119,0,0.0,1,1,0
10247,0,118.671,2,2,0
10503,0,3047.433,3,2,0
10631,0,120.813,6,3,0
10759,0,193.082,4,2,0
10887,0,87.738,3,2,0
11143,0,127.004,3,2,0
11271,0,1657.548,13,7,0
11399,0,208.618,2,1,0
11527,0,681.933,6,2,1
11783,0,3.472,2,1,0
11911,0,115.384,6,3,0
12039,0,216.02,3,3,0
12167,0,736.153,5,2,0
12423,0,1954.298,24,20,0
12551,0,1634.729,6,4,0
12679,0,664.142,12,3,1
12807,0,143.767,2,2,0
13063,0,182.419,2,2,0
13191,0,26.651,2,2,0
13319,0,265.706,3,3,0
13447,0,179.987,5,5,0
13703,0,2335.016,7,7,0
13831,0,258.275,3,3,0
13959,0,3354.105,28,8,1
14087,0,44.773,2,1,0
14343,0,1521.801,14,3,0
14471,0,102.021,4,4,0
14599,0,606.2,3,3,0
14727,0,29.588,3,2,0
14983,0,174.872,4,1,0
15111,0,1055.54,4,3,0
15239,0,251.892,2,2,0
15367,0,20.687,2,2,0
15623,0,87.45,2,2,0
15751,0,229.031,2,2,0
15879,0,51.982,2,2,0
16007,0,591.597,4,2,1
16263,0,656.686,3,2,0
16391,0,600.342,3,3,0
16519,0,0.753,2,1,0
16647,0,1.958,2,1,0
16903,0,212.062,4,4,0
17031,0,2163.927,2,1,0
17159,0,370.524,8,3,1
17287,0,55.988,2,2,0
17543,0,1.667,2,1,0
17671,0,0.0,1,1,0
17799,0,193.288,4,4,0
17927,0,37.282,2,2,0
18183,0,274.084,3,1,0
18311,0,104.211,4,4,0
18439,0,1218.35,2,1,0
18567,0,315.521,3,3,0
18823,0,136.961,2,2,0
18951,0,56.606,2,2,0
19079,0,649.171,2,2,0
19207,0,3179.178,11,7,0
19463,0,207.809,5,3,0
19591,0,86.818,2,1,0
19719,0,173.356,5,4,1
19847,0,27.989,2,2,0
20103,0,262.247,3,3,0
20231,0,545.032,2,2,0
20359,0,2919.931,15,12,0
20487,0,39.846,3,1,0
20743,0,702.412,3,2,0
20871,0,228.815,4,3,0
20999,0,1292.708,11,9,0
21127,0,521.226,7,5,0
21383,0,148.288,3,1,0
21511,0,68.173,2,2,0
21639,0,200.055,2,1,0
21767,0,0.0,1,1,0
22023,0,628.449,17,8,1
22151,0,227.533,4,4,0
22279,0,1.307,2,1,0
22407,0,82.719,3,1,0
22663,0,0.748,2,1,0
22791,0,1088.447,11,7,0
22919,0,352.755,3,3,0
23047,0,0.206,2,2,0
23303,0,39.627,2,2,0
23431,0,14.441,2,1,0
23559,0,936.439,3,2,0
23687,0,2462.993,7,3,0
23943,0,110.483,4,3,0
24071,0,180.033,3,3,0
24199,0,1926.569,3,2,0
24327,0,697.598,2,2,0
24583,0,145.315,4,1,0
24711,0,209.273,2,2,0
24839,0,154.115,3,3,0
24967,0,56.234,2,2,0
25223,0,1756.133,9,4,0
25351,0,656.169,6,3,0
25479,0,58.438,2,2,0
25607,0,0.0,1,1,0
25863,0,0.976,2,1,0
25991,0,538.432,2,2,0
26119,0,0.911,2,1,0
26247,0,2389.135,2,1,0
26503,0,346.18,4,4,0
26631,0,169.952,5,3,0
26759,0,173.141,2,2,0
26887,0,81.994,2,2,0
27143,0,125.967,2,2,0
27271,0,254.416,13,11,0
27399,0,154.819,2,2,0
27527,0,658.215,27,17,1
27783,0,223.783,3,2,0
27911,0,2.912,2,1,0
28039,0,97.512,4,4,0
28167,0,0.004,2,2,0
28423,0,234.969,6,6,0
28551,0,1.59,2,1,0
28679,0,866.75,17,7,0
28807,0,381.233,6,3,1
29063,0,72.288,2,2,0
29191,0,1369.055,5,5,0
29319,0,1003.011,3,3,0
29447,0,316.492,4,4,0
29703,0,44.627,4,2,1
29831,0,0.0,1,1,0
29959,0,269.886,3,1,1
30087,0,28.077,2,2,0
30343,0,41.927,3,2,0
30471,0,25.516,2,2,0
30599,0,19.911,2,2,0
30727,0,200.584,3,2,0
30983,0,109.798,3,3,0
31111,0,140.154,3,2,0
31239,0,414.418,2,1,0
31367,0,1017.526,4,2,0
31623,0,66.926,2,2,0
31751,0,31.653,2,2,0
31879,0,769.86,12,8,0
32007,0,92.44,2,2,0
32263,0,813.057,10,6,0
32391,0,162.962,3,3,0
32519,0,317.848,6,6,0
32647,0,432.04,5,3,1
32903,0,829.487,5,3,0
33031,0,285.911,5,2,0
33159,0,434.598,6,5,0
33287,0,493.25,5,4,0
33543,0,62.613,2,1,0
33671,0,435.754,6,6,0
33799,0,836.324,7,6,0
33927,0,25.445,2,2,0
34183,0,785.659,4,3,0
34311,0,7.521,2,1,1
34439,0,0.0,1,1,0
34567,0,305.56,8,4,0
34823,0,713.748,7,4,1
34951,0,2.249,2,2,0
35079,0,138.854,2,2,0
35207,0,144.845,3,3,0
35463,0,167.911,6,1,1
35591,0,102.584,2,2,0
35719,0,55.246,2,2,0
35847,0,215.569,4,3,0
36103,0,376.405,2,2,0
36231,0,421.092,13,7,0
36359,0,445.985,7,7,0
36487,0,135.698,3,3,0
36743,0,156.756,5,2,1
36871,0,155.742,3,3,0
36999,0,161.451,3,3,0
37127,0,959.73,12,10,0
37383,0,49.013,2,2,0
37511,0,88.698,4,2,0
37639,0,0.0,1,1,0
37767,0,59.124,2,2,0
38023,0,56.381,2,2,0
38151,0,77.762,3,3,0
38279,0,0.0,1,1,0
38407,0,512.267,8,4,0
38663,0,89.686,2,2,0
38791,0,0.0,1,1,0
38919,0,303.916,2,2,0
39047,0,57.504,3,3,0
39303,0,64.337,2,2,0
39431,0,26.013,2,2,0
39559,0,97.483,2,2,0
39687,0,162.583,2,2,0
39943,0,0.0,1,1,0
40071,0,24.601,2,2,0
40199,0,74.095,2,2,0
40327,0,1.992,2,1,0
40583,0,97.007,2,1,0
40711,0,21.131,2,1,1
40839,0,25.965,3,3,0
40967,0,1874.503,6,6,0
41223,0,0.0,1,1,0
41351,0,399.273,12,11,0
41479,0,622.905,11,9,0
41607,0,22.071,2,1,0
41863,0,24.959,2,1,1
41991,0,1050.699,3,2,0
42119,0,3819.68,5,4,0
42247,0,394.672,4,3,0
42503,0,91.876,3,3,0
42631,0,3534.603,21,16,0
42759,0,1901.821,5,5,0
42887,0,270.998,5,5,0
43143,0,43.953,2,2,0
43271,0,1138.235,14,11,1
43399,0,3177.264,8,7,0
43527,0,87.254,2,1,0
43783,0,287.1,3,2,0
43911,0,0.0,1,1,0
44039,0,598.527,3,1,1
44167,0,1119.022,2,1,0
44423,0,295.052,14,3,0
44551,0,0.0,1,1,0
44679,0,187.084,2,1,0
44807,0,3021.066,8,7,0
45063,0,1.063,2,1,0
45191,0,760.817,8,8,0
45319,0,3.865,2,1,0
45447,0,141.787,3,2,0
45703,0,158.423,2,2,0
45831,0,194.819,2,2,0
45959,0,80.676,2,2,0
46087,0,6.963,2,2,0
46343,0,394.631,4,2,0
46471,0,237.846,4,3,0
46599,0,639.253,2,1,0
46727,0,23.579,2,2,0
46983,0,384.048,2,2,0
47111,0,0.0,1,1,0
47239,0,26.786,2,2,0
47367,0,1190.666,3,3,0
47623,0,26.58,2,1,0
47751,0,67.849,2,2,0
47879,0,892.088,4,3,0
48007,0,381.45,3,2,0
48263,0,845.939,6,5,0
48391,0,1237.279,3,2,1
48519,0,110.444,2,2,0
48647,0,197.91,4,3,0
48903,0,39.982,2,2,0
49031,0,58.028,2,2,0
49159,0,0.0,1,1,0
49287,0,287.55,5,3,1
49543,0,1835.876,10,6,1
49671,0,50.818,3,3,0
49799,0,59.326,2,2,0
49927,0,500.217,5,5,0
50183,0,136.211,4,4,0
50311,0,38.894,2,2,0
50439,0,1050.198,2,1,0
50567,0,629.783,9,2,1
50823,0,121.829,3,2,0
50951,0,44.381,2,2,0
51079,0,494.386,3,3,0
51207,0,23.19,4,2,0
51463,0,28.086,2,1,0
51591,0,1139.077,2,2,0
51719,0,35.375,3,3,0
51847,0,237.861,2,2,0
52103,0,44.646,2,2,0
52231,0,22.846,4,4,0
52359,0,984.099,17,14,0
52487,0,258.028,2,2,0
52743,0,5.309,2,1,0
52871,0,53.665,2,2,0
52999,0,1511.757,2,2,0
53127,0,227.846,4,3,0
53383,0,191.105,3,3,0
53511,0,1872.659,24,17,1
53639,0,358.51,11,4,0
53767,0,261.258,4,2,0
54023,0,1838.719,2,2,0
54151,0,266.597,2,2,0
54279,0,15.077,2,2,0
54407,0,183.284,7,1,0
54663,0,513.407,9,9,0
54791,0,504.318,4,4,0
54919,0,23.486,5,2,0
55047,0,202.493,4,2,0
55303,0,1235.285,11,8,0
55431,0,262.915,4,4,0
55559,0,358.257,3,3,0
55687,0,50.557,2,2,0
55943,0,276.788,4,4,0
56071,0,847.607,7,4,0
56199,0,579.753,3,3,0
56327,0,167.627,3,3,0
56583,0,1185.515,7,4,0
56711,0,62.802,2,1,0
56839,0,1495.203,2,2,0
56967,0,88.891,4,4,0
57223,0,3.387,5,3,0
57351,0,1.452,2,1,0
57479,0,239.882,2,1,0
57607,0,102.562,2,2,0
57863,0,141.948,2,2,0
57991,0,31.659,2,2,0
58119,0,1152.197,3,2,0
58247,0,53.304,2,2,0
58503,0,537.263,5,3,0
58631,0,69.594,2,2,0
58759,0,903.853,3,2,0
58887,0,93.3,2,2,0
59143,0,165.801,2,2,1
59271,0,101.49,3,3,0
59399,0,503.622,7,3,0
59527,0,2290.47,3,3,0
59783,0,54.99,2,2,0
59911,0,804.325,5,3,0
60039,0,83.904,3,2,0
60167,0,234.112,3,2,0
60423,0,121.367,7,6,0
60551,0,493.967,9,8,0
60679,0,1701.77,3,3,0
60807,0,13.983,3,1,0
61063,0,38.602,2,2,0
61191,0,175.773,2,2,0
61319,0,45.865,2,2,0
61447,0,569.795,4,3,1
61703,0,1098.441,8,8,0
61831,0,129.666,2,2,0
61959,0,406.844,6,2,0
62087,0,0.0,1,1,0
62343,0,1284.791,3,1,0
62471,0,248.297,2,1,0
62599,0,52.356,3,3,0
62727,0,0.0,1,1,0
62983,0,182.824,4,2,1
63111,0,220.342,2,2,0
63239,0,99.425,2,1,0
63367,0,32.311,3,3,0
63623,0,1.524,2,1,0
63751,0,269.578,4,4,0
63879,0,31.187,2,1,0
64007,0,131.846,2,2,0
64263,0,645.493,4,3,0
64391,0,679.699,6,6,0
64519,0,0.0,1,1,0
64647,0,59.289,2,2,0
64903,0,88.453,2,2,0
65031,0,124.038,2,2,0
65159,0,189.897,4,3,0
65287,0,77.29,2,2,0
65543,0,186.964,3,3,0
65671,0,0.0,1,1,0
65799,0,119.205,2,2,0
65927,0,193.472,2,1,0
66183,0,0.0,1,1,0
66311,0,4967.209,41,19,1
66439,0,533.665,8,3,0
66567,0,386.214,3,2,0
66823,0,153.676,4,2,1
66951,0,1021.462,2,2,0
67079,0,78.657,2,1,0
67207,0,892.634,11,10,0
67463,0,550.224,8,4,0
67591,0,0.0,1,1,0
67719,0,219.036,3,3,0
67847,0,56.39,2,2,0
68103,0,0.0,1,1,0
68231,0,122.311,5,4,0
68359,0,59.69,3,1,0
68487,0,81.33,2,1,1
68743,0,121.866,2,2,0
68871,0,108.144,3,3,0
68999,0,62.308,2,2,0
69127,0,0.0,1,1,0
69383,0,3992.831,11,11,0
69511,0,504.411,17,10,0
69639,0,687.139,10,7,0
69767,0,536.136,5,2,0
70023,0,92.168,2,2,0
70151,0,539.329,10,9,0
70279,0,3375.827,4,4,0
70407,0,43.163,3,3,0
70663,0,165.032,4,4,0
70791,0,1335.566,7,7,0
70919,0,532.525,2,2,0
71047,0,333.541,4,3,0
71303,0,0.0,1,1,0
71431,0,24.923,2,2,0
71559,0,307.806,4,4,0
71687,0,921.617,5,2,0
71943,0,39.289,2,2,0
72071,0,276.949,3,3,0
72199,0,324.613,9,5,0
72327,0,165.334,2,2,0
72583,0,1.56,2,1,0
72711,0,155.665,3,1,1
72839,0,69.627,2,2,0
72967,0,58.2,4,4,0
73223,0,223.207,6,6,0
73351,0,119.889,4,2,0
73479,0,169.101,3,2,0
73607,0,73.39,3,3,0
73863,0,127.355,2,2,0
73991,0,1682.224,8,8,0
74119,0,58.948,2,1,0
74247,0,103.693,2,1,0
74503,0,134.096,3,3,0
74631,0,3002.801,2,1,0
74759,0,14.534,2,2,0
74887,0,63.66,2,1,0
75143,0,38.595,2,1,0
75271,0,0.0,1,1,0
75399,0,15.587,2,2,0
75527,0,105.56,2,2,0
75783,0,0.0,1,1,0
75911,0,540.515,4,3,0
76039,0,39.711,2,1,0
76167,0,1063.573,12,10,0
76423,0,143.205,7,6,0
76551,0,936.618,6,6,0
76679,0,380.332,3,3,0
76807,0,19.388,2,2,0
77063,0,312.807,6,2,0
77191,0,335.388,3,3,0
77319,0,1656.851,6,4,0
77447,0,17.702,2,2,0
77703,0,1809.355,14,11,0
77831,0,138.942,5,4,0
77959,0,285.452,6,3,0
78087,0,485.226,5,4,0
78343,0,15.403,2,2,0
78471,0,233.147,2,2,0
78599,0,0.0,1,1,0
78727,0,144.34,2,2,0
78983,0,8.814,2,2,0
79111,0,1122.826,10,8,0
79239,0,500.805,12,11,0
79367,0,20.498,2,2,0
79623,0,303.17,14,10,1
79751,0,325.742,2,2,0
79879,0,62.936,4,2,0
80007,0,0.0,1,1,0
80263,0,619.892,3,3,0
80391,0,177.96,2,1,0
80519,0,56.705,3,3,0
80647,0,340.495,6,2,0
80903,0,145.223,4,4,0
81031,0,0.0,1,1,0
81159,0,17.869,2,2,0
81287,0,42.886,5,2,0
81543,0,125.82,2,2,0
81671,0,123.812,12,4,0
81799,0,99.939,2,2,0
81927,0,24.739,2,1,0
82183,0,346.819,3,1,1
82311,0,1.89,2,1,0
82439,0,46.732,2,2,0
82567,0,2666.186,2,2,0
82823,0,220.711,8,2,0
82951,0,0.025,2,2,0
83079,0,447.121,2,2,0
83207,0,0.0,1,1,0
83463,0,569.409,5,2,0
83591,0,328.968,5,5,0
83719,0,7.986,2,2,0
83847,0,13.258,2,2,0
84103,0,281.611,2,2,0
84231,0,3389.926,59,54,0
84359,0,128.386,2,1,0
84487,0,48.324,2,2,0
84743,0,256.422,2,2,0
84871,0,1315.508,11,4,0
84999,0,184.562,5,5,0
85127,0,925.706,2,2,0
85383,0,18.895,2,1,0
85511,0,2.441,2,1,0
85639,0,498.271,7,3,0
85767,0,246.572,3,3,0
86023,0,1063.682,3,2,0
86151,0,269.064,5,3,0
86279,0,91.755,2,2,0
86407,0,1235.067,23,22,0
86663,0,0.0,1,1,0
86791,0,13.609,2,1,0
86919,0,33.068,2,2,0
87047,0,320.111,8,6,0
87303,0,87.76,9,9,0
87431,0,3192.042,2,2,0
87559,0,1251.542,6,6,0
87687,0,75.789,3,3,0
87943,0,163.246,2,1,1
88071,0,67.746,3,3,0
88199,0,53.571,2,2,0
88327,0,422.959,4,4,0
88583,0,218.781,5,5,0
88711,0,713.633,10,6,0
88839,0,709.265,6,3,0
88967,0,40.301,2,1,0
89223,0,179.588,7,6,0
89351,0,0.0,1,1,0
89479,0,76.203,3,3,0
89607,0,4751.58,7,5,0
89863,0,51.503,2,1,1
89991,0,44.008,2,2,0
90119,0,50.029,2,1,0
90247,0,56.772,2,2,0
90503,0,197.473,4,1,0
90631,0,185.69,3,3,0
90759,0,96.279,2,2,0
90887,0,1705.299,10,4,0
91143,0,124.927,2,2,0
91271,0,1186.127,4,3,0
91399,0,144.909,2,2,0
91527,0,41.318,2,2,0
91783,0,201.401,5,5,0
91911,0,39.341,3,3,0
92039,0,2381.61,4,1,0
92167,0,109.363,2,2,0
92423,0,197.415,4,3,0
92551,0,5337.993,7,3,0
92679,0,5.607,2,2,0
92807,0,42.483,2,2,0
93063,0,107.019,2,2,0
93191,0,43.746,2,2,0
93319,0,135.833,2,1,0
93447,0,1804.99,10,10,0
93703,0,2.622,2,1,0
93831,0,8.428,4,4,0
93959,0,242.338,3,3,0
94087,0,48.128,2,1,0
94343,0,474.144,5,2,1
94471,0,1703.552,10,10,0
94599,0,0.0,1,1,0
94727,0,527.636,9,9,0
94983,0,2165.083,18,12,0
95111,0,18.72,3,3,0
95239,0,163.842,3,3,0
95367,0,1295.84,3,2,0
95623,0,0.0,1,1,0
95751,0,193.039,3,3,0
95879,0,652.831,10,8,0
96007,0,23.988,2,2,0
96263,0,3739.354,15,9,0
96391,0,215.709,4,3,0
96519,0,173.351,2,2,0
96647,0,376.376,3,1,1
96903,0,715.131,9,7,0
97031,0,67.666,2,2,0
97159,0,24.225,2,2,0
97287,0,35.844,2,1,0
97543,0,2421.629,8,5,0
97671,0,315.144,6,5,0
97799,0,87.625,2,2,0
97927,0,109.33,4,4,0
98183,0,152.302,3,2,0
98311,0,21.439,2,1,1
98439,0,178.423,2,2,0
98567,0,184.87,3,3,0
98823,0,166.497,4,2,0
98951,0,96.407,4,4,0
99079,0,17.211,2,2,0
99207,0,41.459,2,2,0
99463,0,10.009,2,1,0
99591,0,45.133,3,3,0
99719,0,0.749,2,1,0
99847,0,191.439,4,4,0
100103,0,32.591,2,2,0
100231,0,264.639,7,7,0
100359,0,22.992,2,2,0
100487,0,92.435,2,2,0
100743,0,37.757,2,2,0
100871,0,30.821,2,2,0
100999,0,345.967,6,5,0
101127,0,36.386,2,2,0
101383,0,422.011,2,2,0
101511,0,640.381,13,8,0
101639,0,580.25,7,6,0
101767,0,128.016,2,2,0
102023,0,37.072,2,2,0
102151,0,440.988,9,9,0
102279,0,0.0,1,1,0
102407,0,684.361,4,3,0
102663,0,63.413,5,2,0
102791,0,664.921,6,5,0
102919,0,323.672,5,2,0
103047,0,784.636,5,2,1
103303,0,210.445,3,2,0
103431,0,420.504,6,6,0
103559,0,56.917,3,3,0
103687,0,2.03,2,1,0
103943,0,101.248,4,4,0
104071,0,42.033,2,2,0
104199,0,268.244,3,2,0
104327,0,469.0,2,2,0
104583,0,0.082,3,1,0
104711,0,2012.162,8,4,0
104839,0,173.258,2,2,0
104967,0,1284.508,3,2,0
105223,0,92.236,2,1,0
105351,0,149.897,6,1,0
105479,0,65.002,2,2,0
105607,0,70.095,2,1,0
105863,0,249.18,3,2,0
105991,0,120.332,2,2,0
106119,0,39.716,2,2,0
106247,0,41.163,2,2,0
106503,0,1.162,2,1,0
106631,0,547.349,6,4,0
106759,0,141.52,2,2,0
106887,0,181.718,5,4,0
107143,0,1884.662,10,9,0
107271,0,120.489,3,3,0
107399,0,301.155,3,3,0
107527,0,63.652,3,3,0
107783,0,109.089,3,3,0
107911,0,41.995,2,2,0
108039,0,64.334,2,2,0
108167,0,1478.254,8,5,0
108423,0,30.548,3,3,0
108551,0,897.308,3,3,0
108679,0,90.603,3,3,0
108807,0,128.657,2,2,0
109063,0,1170.173,13,9,0
109191,0,774.005,3,2,0
109319,0,102.65,2,1,0
109447,0,0.01,2,2,0
109703,0,0.0,1,1,0
109831,0,127.152,5,3,0
109959,0,127.0,3,2,0
110087,0,47.172,2,2,0
110343,0,236.699,2,2,0
110471,0,78.533,3,2,0
110599,0,0.0,1,1,0
110727,0,757.371,15,7,0
110983,0,960.989,9,3,0
111111,0,2231.91,13,12,0
111239,0,109.42,6,1,0
111367,0,73.728,2,2,0
111623,0,0.0,1,1,0
111751,0,383.951,3,3,0
111879,0,0.0,1,1,0
112007,0,29.194,2,2,0
112263,0,0.0,1,1,0
112391,0,900.149,2,2,0
112519,0,390.634,4,3,0
112647,0,243.984,3,2,0
112903,0,191.536,3,3,0
113031,0,847.535,6,5,0
113159,0,0.0,1,1,0
113287,0,450.104,10,9,0
113543,0,0.959,2,1,0
113671,0,201.89,6,6,0
113799,0,220.69,3,2,0
113927,0,203.662,2,1,0
114183,0,0.0,1,1,0
114311,0,339.124,8,8,0
114439,0,1135.907,2,2,0
114567,0,553.283,4,3,0
114823,0,271.758,5,5,1
114951,0,127.031,3,3,0
115079,0,229.833,5,3,0
115207,0,18.357,2,2,0
115463,0,273.727,4,2,0
115591,0,49.01,3,3,0
115719,0,208.398,6,1,0
115847,0,276.067,5,5,0
116103,0,212.794,2,1,0
116231,0,216.122,3,1,1
116359,0,12.724,2,1,0
116487,0,139.171,2,1,0
116743,0,60.253,2,1,0
116871,0,141.026,3,2,0
116999,0,101.486,2,2,0
117127,0,165.152,4,3,0
117383,0,55.816,3,2,0
117511,0,104.338,3,2,0
117639,0,1888.007,7,7,0
117767,0,384.422,3,3,0
118023,0,1759.983,11,6,1
118151,0,38.889,3,3,0
118279,0,318.832,6,5,0
118407,0,97.86,6,1,0
118663,0,1.275,2,1,0
118791,0,291.061,3,3,0
118919,0,0.0,1,1,0
119047,0,704.437,4,1,0
119303,0,96.675,5,4,0
119431,0,143.263,3,2,0
119559,0,77.829,4,3,0
119687,0,122.798,3,3,0
119943,0,459.967,2,2,0
120071,0,19.755,2,2,0
120199,0,136.245,3,3,0
120327,0,413.472,4,2,0
120583,0,117.259,2,2,0
120711,0,223.257,5,5,0
120839,0,0.0,1,1,0
120967,0,81.792,2,2,0
121223,0,517.417,8,7,1
121351,0,14.103,3,1,1
121479,0,5.19,2,2,0
121607,0,87.609,2,2,0
121863,0,232.009,7,5,0
121991,0,417.893,5,4,0
122119,0,0.0,1,1,0
122247,0,3002.995,4,3,0
122503,0,37.814,2,2,0
122631,0,167.848,5,1,1
122759,0,147.232,2,1,0
122887,0,2.709,2,1,0
123143,0,1.67,2,1,0
123271,0,499.134,4,4,0
123399,0,2888.487,5,1,1
123527,0,102.338,2,2,0
123783,0,264.048,2,2,0
123911,0,104.612,6,3,0
124039,0,127.689,3,2,0
124167,0,252.224,5,5,0
124423,0,0.0,1,1,0
124551,0,1721.186,4,2,0
124679,0,359.437,7,7,0
124807,0,286.266,7,3,0
125063,0,37.736,2,2,0
125191,0,58.212,2,2,0
125319,0,347.386,7,5,0
125447,0,302.743,2,2,0
125703,0,1259.657,3,2,0
125831,0,77.445,3,1,0
125959,0,1538.763,2,2,0
126087,0,1548.9,15,8,0
126343,0,146.539,2,2,0
126471,0,1240.826,2,2,0
126599,0,81.525,2,2,0
126727,0,505.876,7,4,0
126983,0,3.675,2,1,0
127111,0,247.598,3,3,0
127239,0,84.547,3,3,0
127367,0,645.91,3,2,0
127623,0,0.0,1,1,0
