session,sales,duration,clicks,items,buy
6,0,246.128,2,2,0
134,0,207.484,4,3,0
262,0,522.321,8,8,0
518,0,216.372,4,3,0
646,0,0.0,1,1,0
774,0,523.31,4,4,0
902,0,20.34,2,2,0
1158,0,533.63,2,2,0
1286,0,82.022,2,2,0
1414,0,0.0,1,1,0
1542,0,0.0,1,1,0
1798,0,23.09,2,1,0
1926,0,975.38,2,1,0
2054,0,32.951,3,3,0
2182,0,383.367,4,4,0
2438,0,20.049,2,1,0
2566,0,19.116,2,2,0
2694,0,56.854,3,3,0
2822,0,114.556,3,2,0
3078,0,228.26,6,6,0
3206,0,146.991,2,1,0
3334,0,347.792,3,2,0
3462,0,365.716,12,7,0
3718,0,52.089,2,2,0
3846,0,269.281,3,1,0
3974,0,150.336,2,2,0
4102,0,34.408,2,1,1
4358,0,171.23,4,1,0
4486,0,1143.795,12,11,0
4614,0,196.341,3,2,0
4742,0,1664.768,7,5,0
4998,0,2299.014,6,6,0
5126,0,0.0,1,1,0
5254,0,44.046,2,2,0
5382,0,221.689,4,4,0
5638,0,74.971,4,4,0
5766,0,39.148,2,1,0
5894,0,608.39,5,3,0
6022,0,5.078,2,1,0
6278,0,984.862,2,1,0
6406,0,1506.931,93,87,0
6534,0,9.832,2,2,0
6662,0,49.825,3,2,1
6918,0,26.096,2,2,0
7046,0,148.73,4,1,0
7174,0,408.73,5,5,0
7302,0,407.542,2,1,0
7558,0,0.0,1,1,0
7686,0,342.744,2,2,0
7814,0,77.651,2,2,0
7942,0,494.944,2,2,0
8198,0,0.0,1,1,0
8326,0,69.678,2,2,0
8454,0,337.322,4,3,0
8582,0,304.373,2,2,0
8838,0,31.018,2,2,0
8966,0,79.84,3,3,0
9094,0,103.766,2,2,0
9222,0,257.253,3,3,0
9478,0,285.036,4,3,0
9606,0,261.238,2,2,0
9734,0,410.366,3,3,0
9862,0,701.704,7,3,1
10118,0,0.0,1,1,0
10246,0,29.127,2,1,1
10374,0,218.345,3,3,0
10502,0,137.421,4,4,0
10758,0,71.336,2,1,1
10886,0,571.109,3,3,0
11014,0,8.24,2,1,1
11142,0,66.799,2,2,0
11398,0,199.667,9,1,0
11526,0,56.6,2,2,0
11654,0,52.979,2,2,0
11782,0,956.18,11,11,0
12038,0,150.792,2,2,0
12166,0,249.253,3,3,0
12294,0,512.516,2,2,0
12422,0,315.567,3,2,0
12678,0,491.212,3,3,0
12806,0,28.384,2,1,1
12934,0,1.339,2,1,0
13062,0,233.563,2,2,0
13318,0,245.733,6,6,0
13446,0,303.653,3,2,0
13574,0,0.0,1,1,0
13702,0,4832.257,7,7,0
13958,0,46.971,2,2,0
14086,0,130.856,3,3,0
14214,0,207.157,2,2,0
14342,0,357.172,6,2,0
14598,0,1548.195,3,1,0
14726,0,158.68,6,5,1
14854,0,376.182,5,4,0
14982,0,1773.929,8,6,1
15238,0,71.917,2,2,0
15366,0,0.0,1,1,0
15494,0,225.167,2,2,0
15622,0,191.145,2,2,0
15878,0,123.496,2,2,0
16006,0,0.0,1,1,0
16134,0,460.103,7,5,0
16262,0,320.654,8,5,1
16518,0,171.305,3,3,0
16646,0,2.702,2,1,0
16774,0,523.039,5,5,0
16902,0,155.734,3,3,0
17158,0,346.066,3,2,0
17286,0,66.567,2,2,0
17414,0,355.73,7,6,0
17542,0,2744.865,7,3,0
17798,0,56.207,2,2,0
17926,0,89.313,3,2,0
18054,0,244.123,3,2,0
18182,0,24.251,2,2,0
18438,0,17.402,3,3,0
18566,0,2569.568,3,2,0
18694,0,19.713,15,15,0
18822,0,528.542,3,2,0
19078,0,131.991,2,2,0
19206,0,397.593,10,4,1
19334,0,116.316,3,1,0
19462,0,34.359,2,2,0
19718,0,870.337,20,5,1
19846,0,224.508,3,3,0
19974,0,49.543,2,2,0
20102,0,27.782,2,1,1
20358,0,28.012,2,2,0
20486,0,105.484,3,1,0
20614,0,105.79,2,2,0
20742,0,37.042,2,1,1
20998,0,316.845,4,4,0
21126,0,584.584,3,2,0
21254,0,395.42,2,2,0
21382,0,1537.18,16,16,0
21638,0,578.133,4,4,0
21766,0,0.0,1,1,0
21894,0,4.883,2,2,0
22022,0,54.967,2,1,0
22278,0,109.707,3,2,0
22406,0,0.0,1,1,0
22534,0,4.429,2,1,0
22662,0,115.482,2,1,0
22918,0,53.459,2,2,0
23046,0,199.051,2,1,1
23174,0,1670.431,2,2,0
23302,0,1395.332,8,6,1
23558,0,147.411,2,1,0
23686,0,2209.782,2,2,0
23814,0,52.309,2,2,0
23942,0,2.253,2,1,0
24198,0,169.056,5,3,1
24326,0,644.699,4,4,0
24454,0,145.829,3,3,0
24582,0,68.698,4,3,0
24838,0,140.407,2,2,0
24966,0,179.565,4,4,0
25094,0,181.362,6,5,0
25222,0,4822.463,20,12,0
25478,0,63.8,2,1,1
25606,0,327.39,3,1,0
25734,0,655.06,2,1,1
25862,0,34.635,2,2,0
26118,0,306.211,3,2,0
26246,0,67.744,2,2,0
26374,0,163.646,9,3,0
26502,0,0.0,1,1,0
26758,0,340.374,2,2,0
26886,0,207.941,2,2,0
27014,0,34.854,5,2,0
27142,0,263.438,6,3,0
27398,0,9.911,2,2,0
27526,0,189.883,3,2,1
27654,0,3.978,2,1,0
27782,0,98.618,3,1,0
28038,0,131.104,2,2,0
28166,0,344.948,5,5,0
28294,0,43.871,2,1,0
