session,sales,duration,clicks,items,buy
14,0,215.12,3,2,0
142,0,50.364,2,2,0
398,0,50.83,2,2,0
526,0,39.326,3,2,0
654,0,638.238,6,6,0
782,0,50.397,2,2,0
1038,0,314.505,8,1,0
1166,0,4364.27,15,14,0
1294,0,940.797,9,7,0
1422,0,104.49,2,1,0
1678,0,70.651,2,2,0
1806,0,203.481,2,2,0
1934,0,5.366,2,2,0
2062,0,77.677,2,2,0
2318,0,202.825,3,3,0
2446,0,373.834,4,4,0
2574,0,0.0,1,1,0
2702,0,89.733,2,2,0
2958,0,185.391,4,4,0
3086,0,922.867,5,4,0
3214,0,1075.998,8,2,0
3342,0,732.248,6,2,1
3598,0,0.0,1,1,0
3726,0,151.259,6,1,0
3854,0,0.0,1,1,0
3982,0,161.233,4,3,0
4238,0,24.778,2,2,0
4366,0,129.383,2,2,0
4494,0,1030.644,7,5,0
4622,0,224.469,4,4,0
4878,0,1117.708,6,6,0
5006,0,424.588,5,5,0
5134,0,947.322,3,3,0
5262,0,0.0,1,1,0
5518,0,244.75,4,4,0
5646,0,11.314,2,2,0
5774,0,196.083,4,2,0
5902,0,36.345,2,2,0
6158,0,85.398,3,2,0
6286,0,0.851,2,1,0
6414,0,188.201,3,3,0
6542,0,289.017,3,1,0
6798,0,59.924,2,2,0
6926,0,574.277,5,5,0
7054,0,2148.452,5,1,1
7182,0,217.977,3,3,0
7438,0,51.492,2,2,0
7566,0,34.97,2,2,0
7694,0,32.974,2,1,0
7822,0,0.0,1,1,0
8078,0,16.014,2,2,0
8206,0,721.931,4,4,0
8334,0,50.051,2,1,0
8462,0,85.432,2,1,0
8718,0,37.695,2,2,0
8846,0,494.535,6,6,0
8974,0,252.864,3,1,1
9102,0,330.767,2,2,0
9358,0,0.0,1,1,0
9486,0,101.582,2,2,0
9614,0,81.754,3,3,0
9742,0,1243.19,2,1,0
9998,0,86.826,2,2,0
10126,0,247.78,7,5,0
10254,0,803.208,5,3,0
10382,0,1.414,2,1,0
10638,0,375.93,11,9,0
10766,0,40.625,3,2,0
10894,0,114.398,4,4,0
11022,0,0.0,1,1,0
11278,0,285.408,10,5,0
11406,0,70.081,2,2,0
11534,0,0.039,2,2,0
11662,0,956.979,6,6,0
11918,0,151.748,3,1,0
12046,0,68.662,2,2,0
12174,0,32.141,2,1,0
12302,0,2057.925,3,1,0
12558,0,365.008,5,4,0
12686,0,1582.436,3,3,0
12814,0,259.73,4,4,0
12942,0,141.702,3,3,0
13198,0,352.504,4,4,0
13326,0,123.443,2,2,0
13454,0,1896.503,9,7,0
13582,0,83.216,3,2,0
13838,0,0.0,1,1,0
13966,0,198.243,2,2,0
14094,0,16.073,2,1,0
14222,0,274.301,4,2,1
14478,0,215.821,3,3,0
14606,0,26.106,2,2,0
14734,0,462.563,9,6,0
14862,0,1196.344,19,12,1
15118,0,482.628,6,2,0
15246,0,163.682,2,2,0
15374,0,0.0,1,1,0
15502,0,1723.99,3,2,0
15758,0,0.037,2,1,0
15886,0,84.6,2,1,0
16014,0,293.199,2,1,0
16142,0,125.882,2,2,0
16398,0,0.0,1,1,0
16526,0,48.689,2,1,0
16654,0,321.593,3,3,0
16782,0,31.735,2,2,0
17038,0,211.843,2,1,0
17166,0,373.693,4,3,0
17294,0,184.844,5,5,0
17422,0,699.617,10,7,0
17678,0,0.0,1,1,0
17806,0,191.137,6,5,0
