session,sales,duration,clicks,items,buy
128,0,491.588,2,2,0
256,0,117.301,4,3,0
384,0,468.581,5,4,0
512,0,56.376,2,2,0
768,0,0.021,2,2,0
896,0,89.127,4,3,0
1024,0,165.052,4,2,0
1152,0,992.365,11,11,0
1408,0,711.001,4,4,0
1536,0,0.0,1,1,0
1664,0,0.0,1,1,0
1792,0,1200.274,19,17,0
2048,0,125.703,6,1,0
2176,0,81.988,2,2,0
2304,0,178.756,2,2,0
2432,0,171.107,3,3,0
2688,0,0.0,1,1,0
2816,0,171.149,2,2,0
2944,0,428.554,2,1,0
3072,0,75.095,2,2,0
3328,0,407.063,4,4,0
3456,0,1360.165,24,12,1
3584,0,857.388,9,6,0
3712,0,246.597,3,3,0
3968,0,172.077,3,3,0
4096,0,79.409,3,2,0
4224,0,47.078,2,2,0
4352,0,377.481,4,4,0
4608,0,0.0,1,1,0
4736,0,84.73,4,2,0
4864,0,237.5,2,2,0
4992,0,2634.226,10,3,1
5248,0,90.767,3,3,0
5376,0,82.418,3,2,0
5504,0,17.599,2,2,0
5632,0,0.0,1,1,0
5888,0,345.745,5,5,0
6016,0,2412.764,4,2,1
6144,0,24.22,2,2,0
6272,0,25.964,2,2,0
6528,0,1663.516,6,3,1
6656,0,702.82,2,2,0
6784,0,172.977,4,2,0
6912,0,71.073,4,3,0
7168,0,874.141,4,4,0
7296,0,135.761,2,1,0
7424,0,1.02,2,1,0
7552,0,27.378,3,2,0
7808,0,0.0,1,1,0
7936,0,51.717,2,2,0
8064,0,1035.14,5,4,0
8192,0,71.771,2,2,0
8448,0,45.38,2,2,0
8576,0,153.346,3,3,0
8704,0,100.618,3,3,0
8832,0,307.396,6,5,0
9088,0,1131.947,3,3,0
9216,0,49.552,2,2,0
9344,0,338.338,3,3,0
9472,0,3396.893,2,1,0
9728,0,757.164,3,3,0
9856,0,303.533,3,2,0
9984,0,86.812,2,2,0
10112,0,253.671,3,3,0
10368,0,48.087,2,1,0
10496,0,204.203,4,4,0
10624,0,879.404,3,1,1
10752,0,1115.89,19,6,0
11008,0,756.228,10,5,1
11136,0,41.618,3,2,0
11264,0,3.119,2,1,0
11392,0,100.428,2,2,0
11648,0,9.796,2,2,0
11776,0,133.05,3,3,0
11904,0,183.513,3,2,0
12032,0,173.645,4,3,0
12288,0,493.589,2,2,0
12416,0,24.112,2,2,0
12544,0,41.051,2,2,0
12672,0,1183.56,28,25,1
12928,0,1070.238,8,6,0
13056,0,852.443,15,1,1
13184,0,533.568,6,4,0
13312,0,791.594,6,3,0
13568,0,0.0,1,1,0
13696,0,84.379,4,2,0
13824,0,80.526,2,2,0
13952,0,1284.043,4,4,0
14208,0,122.833,2,2,0
14336,0,101.272,3,3,0
14464,0,167.847,3,2,0
14592,0,0.0,1,1,0
14848,0,91.777,2,2,0
14976,0,156.397,4,4,0
15104,0,619.087,4,2,0
15232,0,100.848,2,2,0
15488,0,166.776,3,2,0
15616,0,436.518,5,5,0
15744,0,0.0,1,1,0
15872,0,1302.261,16,10,1
16128,0,169.417,2,2,0
16256,0,396.931,3,2,0
16384,0,184.913,2,2,0
16512,0,42.905,2,2,0
16768,0,10.704,2,2,0
16896,0,2220.311,19,18,0
17024,0,1489.72,7,6,0
17152,0,586.509,5,5,0
17408,0,478.869,3,1,0
17536,0,28.138,3,3,0
17664,0,344.667,3,3,0
17792,0,15.592,3,3,0
18048,0,198.808,2,2,0
18176,0,164.075,3,3,0
18304,0,37.898,2,2,0
18432,0,1189.848,5,4,0
18688,0,136.532,2,2,0
18816,0,89.005,3,2,0
18944,0,179.662,2,2,0
19072,0,20.674,2,2,0
19328,0,3979.209,4,1,1
19456,0,1441.891,4,2,0
19584,0,3804.064,7,4,0
19712,0,371.984,4,4,0
19968,0,149.624,3,1,0
20096,0,51.353,2,2,0
20224,0,110.44,2,2,0
20352,0,748.976,4,4,0
20608,0,1443.47,6,5,0
20736,0,676.475,2,2,0
20864,0,112.623,2,2,0
20992,0,31.889,2,1,0
21248,0,186.745,3,3,0
21376,0,0.0,1,1,0
21504,0,375.825,2,2,0
21632,0,95.322,3,2,0
21888,0,710.47,4,4,0
22016,0,1099.84,8,8,0
22144,0,249.589,3,3,0
22272,0,851.854,2,2,0
22528,0,324.018,2,2,0
22656,0,2.387,2,1,0
22784,0,58.222,3,2,0
22912,0,131.889,3,3,0
23168,0,725.753,7,3,0
23296,0,107.097,2,2,0
23424,0,73.652,4,3,0
23552,0,1699.801,10,8,0
23808,0,706.783,5,5,0
23936,0,203.001,2,2,0
24064,0,82.615,3,3,0
24192,0,318.985,4,3,0
24448,0,54.0,2,2,0
24576,0,2911.89,17,8,1
24704,0,17.822,2,1,0
24832,0,1162.453,8,8,0
25088,0,379.101,5,5,0
25216,0,401.104,5,5,0
25344,0,56.915,2,2,0
25472,0,289.482,2,1,0
25728,0,35.401,4,2,0
25856,0,316.399,3,3,0
25984,0,1647.036,22,12,1
26112,0,690.922,6,3,0
26368,0,65.033,2,1,1
26496,0,0.0,1,1,0
26624,0,40.795,2,1,0
26752,0,16.428,2,1,0
27008,0,2250.719,3,2,0
27136,0,116.324,2,1,0
27264,0,69.368,2,1,0
27392,0,400.512,5,5,0
27648,0,116.346,2,2,0
27776,0,131.022,3,3,0
27904,0,67.602,3,3,0
28032,0,52.524,8,8,0
28288,0,635.709,6,6,0
28416,0,81.136,3,2,0
28544,0,171.483,6,6,0
28672,0,1910.548,13,5,1
28928,0,2.141,2,2,0
29056,0,94.594,2,2,0
29184,0,15.487,2,2,0
29312,0,34.225,2,1,1
29568,0,584.993,2,2,0
29696,0,94.008,3,3,0
29824,0,1059.347,4,1,0
29952,0,25.503,2,1,0
30208,0,456.358,2,2,0
30336,0,206.309,3,3,0
30464,0,306.18,5,4,0
30592,0,6.649,2,1,1
30848,0,15.54,2,2,0
30976,0,51.175,4,2,0
31104,0,23.806,2,2,0
31232,0,312.397,6,6,0
31488,0,368.891,5,3,0
31616,0,322.291,4,3,0
31744,0,26.141,2,2,0
31872,0,347.902,16,8,0
32128,0,1035.549,4,2,0
32256,0,74.412,3,3,0
32384,0,1088.866,9,8,0
32512,0,773.754,3,2,0
32768,0,6544.732,13,9,1
32896,0,855.092,6,3,0
33024,0,273.824,6,4,0
33152,0,177.147,2,2,0
33408,0,32.966,2,2,0
33536,0,1.961,2,1,0
33664,0,510.587,3,1,0
33792,0,0.0,1,1,0
34048,0,28.401,2,2,0
34176,0,2226.204,14,13,0
34304,0,339.658,4,2,0
34432,0,162.209,5,3,1
34688,0,505.456,4,4,0
34816,0,27.496,2,1,0
34944,0,64.599,2,1,0
35072,0,1550.943,4,4,0
35328,0,111.738,3,1,0
35456,0,1.738,2,1,0
35584,0,109.663,2,2,0
35712,0,935.48,8,8,0
35968,0,1.993,2,1,0
36096,0,45.717,2,1,0
36224,0,14.383,2,2,0
36352,0,1.492,2,1,0
36608,0,21.933,2,2,0
36736,0,403.84,13,6,0
36864,0,239.232,3,2,0
36992,0,7.02,2,1,1
37248,0,220.074,3,3,0
37376,0,2.065,2,1,1
37504,0,432.575,4,3,0
37632,0,1.805,2,1,0
37888,0,3138.005,5,5,0
38016,0,39.775,2,2,0
38144,0,54.273,2,2,0
38272,0,18.707,2,2,0
38528,0,242.183,10,6,1
38656,0,465.917,4,3,0
38784,0,113.206,3,3,0
38912,0,3491.496,7,7,0
39168,0,588.138,4,3,0
39296,0,735.43,4,3,0
39424,0,9.145,2,1,1
39552,0,244.515,4,4,0
39808,0,108.464,3,1,0
39936,0,625.419,21,13,1
40064,0,337.119,10,6,0
40192,0,0.0,1,1,0
40448,0,194.779,4,4,0
40576,0,36.654,2,2,0
40704,0,132.277,3,3,0
40832,0,0.0,1,1,0
41088,0,189.55,6,6,0
41216,0,470.439,13,12,0
41344,0,28.22,2,1,0
41472,0,0.0,1,1,0
41728,0,79.473,2,1,0
41856,0,81.503,2,2,1
41984,0,0.0,1,1,0
42112,0,646.579,6,3,0
42368,0,460.769,5,3,0
42496,0,213.489,3,3,0
42624,0,21.707,2,1,0
42752,0,437.705,3,3,0
43008,0,12.846,2,2,0
43136,0,94.153,2,2,0
43264,0,401.882,3,3,0
43392,0,127.187,2,2,0
43648,0,1194.374,9,8,0
43776,0,0.651,2,2,0
43904,0,308.955,2,1,0
44032,0,66.382,3,1,0
44288,0,142.119,3,3,0
44416,0,573.077,5,5,0
44544,0,610.372,10,7,0
44672,0,74.551,3,3,0
44928,0,35.398,2,2,0
45056,0,273.528,4,2,0
45184,0,74.939,2,1,0
45312,0,679.615,11,3,0
45568,0,335.018,4,2,0
45696,0,711.045,7,7,0
45824,0,393.913,3,3,0
45952,0,263.751,4,2,0
46208,0,125.771,3,3,0
46336,0,102.394,3,3,0
46464,0,46.127,2,2,0
46592,0,91.142,2,2,0
46848,0,163.126,4,3,0
46976,0,957.224,5,3,0
47104,0,0.0,1,1,0
47232,0,694.182,2,2,0
47488,0,221.084,4,4,0
47616,0,119.605,3,2,0
47744,0,243.371,2,2,0
47872,0,0.0,1,1,0
48128,0,681.345,2,1,0
48256,0,1977.173,14,10,0
48384,0,1.33,2,1,0
48512,0,513.886,4,3,0
48768,0,713.021,13,5,0
48896,0,71.895,3,1,0
49024,0,241.678,6,5,0
49152,0,34.725,3,3,0
49408,0,190.768,4,3,0
49536,0,155.075,4,3,0
49664,0,3524.925,5,5,0
49792,0,247.705,3,3,0
50048,0,297.417,4,1,1
50176,0,278.597,3,3,0
50304,0,60.676,2,2,0
50432,0,25.13,2,2,0
50688,0,965.831,5,5,0
50816,0,487.407,10,9,0
50944,0,1.725,2,1,0
51072,0,0.0,1,1,0
51328,0,182.548,3,3,0
51456,0,2822.242,4,4,0
51584,0,1.712,2,1,0
51712,0,68.171,2,1,0
51968,0,1057.935,9,6,0
52096,0,810.608,4,4,0
