session,sales,duration,clicks,items,buy
24,0,39.489,4,2,0
152,0,0.0,1,1,0
408,0,7.377,2,1,1
536,0,221.34,11,4,1
664,0,801.822,8,7,1
792,0,886.8,3,3,0
1048,0,408.628,8,7,0
1176,0,1100.185,2,1,0
1304,0,1165.494,2,2,0
1432,0,293.396,3,3,0
1688,0,221.546,7,2,0
1816,0,1561.929,10,9,0
1944,0,66.913,2,2,0
2072,0,679.369,5,4,0
2328,0,4.073,2,2,0
2456,0,75.669,2,2,0
2584,0,19.16,2,2,0
2712,0,2.362,2,1,0
2968,0,449.147,6,5,0
3096,0,257.431,3,3,0
3224,0,504.399,5,4,0
3352,0,138.177,5,4,0
3608,0,133.657,4,2,1
3736,0,0.0,1,1,0
3864,0,727.067,6,5,0
3992,0,223.703,5,5,0
4248,0,807.902,3,1,0
4376,0,618.586,8,7,0
4504,0,119.815,5,5,0
4632,0,437.032,4,3,0
4888,0,60.507,2,1,0
5016,0,1204.539,6,5,0
5144,0,44.096,4,4,0
5272,0,22.076,2,1,1
5528,0,248.695,5,4,0
5656,0,104.281,3,2,0
5784,0,1266.187,6,5,0
5912,0,2352.711,9,9,0
6168,0,52.91,3,2,0
6296,0,233.208,2,1,0
6424,0,184.516,2,2,0
6552,0,130.952,2,2,0
6808,0,285.239,5,3,0
6936,0,6.136,2,1,0
7064,0,269.537,2,2,0
7192,0,1.182,2,1,0
7448,0,207.55,9,8,0
7576,0,2326.018,8,8,0
7704,0,35.6,2,2,0
7832,0,316.68,4,1,0
8088,0,0.0,1,1,0
8216,0,12.328,2,2,0
8344,0,1.026,2,1,0
8472,0,369.494,5,5,0
8728,0,613.064,6,6,0
8856,0,6.043,3,3,0
8984,0,511.79,6,5,0
9112,0,93.207,2,2,0
9368,0,1122.37,3,3,0
9496,0,1663.322,2,2,0
9624,0,134.416,3,3,0
9752,0,102.736,2,2,0
10008,0,132.29,2,2,0
10136,0,516.438,2,2,0
10264,0,245.548,5,4,0
10392,0,48.034,3,2,0
10648,0,43.92,4,2,1
10776,0,78.608,4,3,0
10904,0,179.133,2,2,0
11032,0,1097.029,14,14,0
11288,0,205.02,5,5,0
11416,0,31.513,2,2,0
11544,0,2.042,2,1,0
11672,0,440.959,5,2,0
11928,0,63.598,2,2,0
12056,0,12.286,2,2,0
12184,0,766.929,6,2,1
12312,0,244.068,3,2,0
