session,sales,duration,clicks,items,buy
143,0,47.864,3,1,0
271,0,673.978,5,2,0
399,0,1408.773,3,3,0
527,0,115.814,2,2,0
783,0,114.655,2,2,0
911,0,60.297,3,3,0
1039,0,405.322,3,2,0
1167,0,333.976,6,3,1
1423,0,0.0,1,1,0
1551,0,132.358,2,2,0
1679,0,89.105,2,1,0
1807,0,149.439,7,2,0
2063,0,29.739,2,2,0
2191,0,69.892,3,2,0
2319,0,52.886,2,2,0
2447,0,403.625,2,2,0
2703,0,270.971,6,5,0
2831,0,74.699,3,3,0
2959,0,352.89,9,5,0
3087,0,0.0,1,1,0
3343,0,101.811,2,2,0
3471,0,138.481,4,1,0
3599,0,1137.11,4,4,0
3727,0,1674.629,7,3,0
3983,0,404.655,10,9,0
4111,0,258.283,3,3,0
4239,0,25.066,2,2,0
4367,0,244.764,7,3,0
4623,0,39.977,2,2,0
4751,0,308.205,2,2,0
4879,0,124.956,2,2,0
5007,0,109.632,4,4,0
5263,0,47.721,2,2,0
5391,0,213.521,3,3,0
5519,0,13.093,2,2,0
5647,0,282.036,2,1,0
5903,0,307.489,3,3,0
6031,0,21.894,2,1,0
6159,0,18.485,2,1,0
6287,0,44.61,2,2,0
6543,0,420.111,4,3,0
6671,0,189.745,3,3,0
6799,0,51.427,2,2,0
6927,0,87.162,2,2,0
7183,0,225.965,6,3,0
7311,0,0.0,1,1,0
7439,0,268.335,2,1,0
7567,0,1235.395,16,12,0
7823,0,46.537,2,1,0
7951,0,286.025,10,8,0
8079,0,82.308,2,2,0
8207,0,116.993,2,2,0
8463,0,0.0,1,1,0
8591,0,40.42,2,2,0
8719,0,64.821,2,2,0
8847,0,75.431,2,2,0
9103,0,451.652,2,2,0
9231,0,1024.972,5,3,0
9359,0,558.747,11,7,1
9487,0,246.528,3,3,0
9743,0,0.0,1,1,0
9871,0,16.497,2,2,0
9999,0,2.286,2,1,0
10127,0,81.009,3,3,0
10383,0,73.177,3,2,0
10511,0,25.908,2,2,0
10639,0,150.134,5,4,0
10767,0,246.671,2,2,0
11023,0,30.206,2,2,0
11151,0,10.805,6,1,0
11279,0,157.341,4,2,0
11407,0,4095.341,16,6,0
11663,0,69.341,3,3,0
11791,0,339.707,15,13,1
11919,0,142.714,2,1,0
12047,0,0.0,1,1,0
12303,0,0.0,1,1,0
12431,0,98.131,2,2,0
12559,0,167.266,4,2,0
12687,0,223.611,4,2,0
12943,0,11.665,2,1,1
13071,0,211.377,4,3,1
13199,0,15.848,2,1,0
13327,0,692.263,9,9,0
13583,0,206.826,5,5,0
13711,0,120.342,4,4,0
13839,0,0.0,1,1,0
13967,0,526.875,6,3,0
14223,0,958.237,12,9,0
14351,0,199.273,2,2,0
14479,0,76.711,2,2,0
14607,0,123.24,5,5,0
14863,0,137.428,3,3,0
14991,0,82.009,3,3,0
15119,0,134.015,3,2,0
15247,0,318.742,4,3,0
15503,0,528.627,6,3,0
15631,0,143.422,3,3,0
15759,0,70.683,2,2,0
15887,0,983.243,4,4,0
16143,0,812.807,7,4,0
16271,0,1.765,2,1,0
16399,0,0.0,1,1,0
16527,0,342.163,2,2,0
16783,0,702.249,2,2,0
16911,0,34.436,2,1,0
17039,0,893.163,7,3,0
17167,0,184.701,4,3,0
17423,0,0.0,1,1,0
17551,0,233.221,3,2,0
17679,0,0.0,1,1,0
17807,0,1.475,2,1,0
18063,0,430.356,5,5,0
18191,0,2005.909,21,16,1
18319,0,98.579,2,1,0
18447,0,112.656,4,1,1
18703,0,128.126,3,3,0
18831,0,597.944,3,3,0
18959,0,39.61,3,3,0
19087,0,1125.265,11,11,0
19343,0,245.102,4,4,0
19471,0,201.378,2,1,0
19599,0,50.825,2,2,0
19727,0,286.357,4,1,0
19983,0,425.069,4,1,1
20111,0,53.996,3,3,0
20239,0,209.304,5,5,0
20367,0,574.682,4,3,1
20623,0,93.924,5,3,0
20751,0,850.31,8,8,0
20879,0,80.825,2,2,0
21007,0,0.0,1,1,0
21263,0,9.319,2,1,0
21391,0,0.0,1,1,0
21519,0,537.91,4,1,0
21647,0,733.456,7,4,0
21903,0,0.0,1,1,0
22031,0,361.868,2,2,0
22159,0,48.209,2,2,0
22287,0,71.036,2,2,0
22543,0,143.586,7,7,0
22671,0,474.042,5,3,0
22799,0,173.288,8,5,0
22927,0,202.037,3,3,0
23183,0,112.302,4,4,0
23311,0,189.097,3,2,0
23439,0,82.375,2,2,0
23567,0,1745.865,2,2,0
23823,0,109.304,6,6,0
23951,0,401.29,2,2,0
24079,0,623.148,6,3,1
24207,0,443.171,3,3,0
24463,0,67.668,3,3,0
24591,0,14.765,2,1,0
24719,0,290.846,5,3,1
24847,0,276.225,5,5,0
25103,0,370.584,15,15,0
25231,0,161.25,2,2,0
25359,0,975.785,3,2,0
25487,0,992.045,4,2,0
25743,0,41.343,2,1,0
25871,0,500.996,5,5,0
25999,0,9.927,2,2,0
26127,0,0.0,1,1,0
26383,0,1388.593,2,1,0
26511,0,113.255,2,2,0
26639,0,1.945,2,1,0
26767,0,1188.195,22,7,1
27023,0,608.431,7,3,0
27151,0,134.143,3,3,0
27279,0,50.474,3,2,0
27407,0,43.831,2,2,0
27663,0,1340.866,2,1,0
27791,0,2108.759,6,4,0
27919,0,263.506,3,3,0
28047,0,509.061,7,4,0
28303,0,217.12,3,1,0
28431,0,0.0,1,1,0
28559,0,174.783,5,5,0
28687,0,1.239,2,1,0
28943,0,1.278,2,1,0
29071,0,105.512,2,1,0
29199,0,101.455,2,2,0
29327,0,24.571,2,2,0
29583,0,3012.733,2,2,0
29711,0,15.304,2,2,0
29839,0,14.018,2,2,0
29967,0,256.958,5,5,0
30223,0,42.052,2,2,0
30351,0,647.777,2,2,0
30479,0,1550.085,7,6,0
30607,0,44.25,2,2,0
30863,0,87.943,5,5,0
30991,0,164.642,3,3,0
31119,0,194.063,2,2,0
31247,0,64.955,3,1,0
31503,0,1.323,2,1,0
31631,0,1939.814,4,2,0
31759,0,106.722,2,2,0
31887,0,40.258,2,2,0
32143,0,1182.192,9,9,0
32271,0,70.934,2,2,0
32399,0,82.385,4,4,0
32527,0,0.0,1,1,0
32783,0,955.421,7,6,0
32911,0,213.508,3,1,0
33039,0,234.379,2,1,0
