session,sales,duration,clicks,items,buy
148,0,741.938,3,1,0
276,0,16.89,2,2,0
404,0,854.573,5,4,0
532,0,294.237,3,3,0
788,0,370.844,6,3,0
916,0,156.239,4,4,0
1044,0,216.038,3,3,0
1172,0,434.735,5,2,0
1428,0,1302.337,6,5,0
1556,0,324.402,2,2,0
1684,0,1.569,2,1,0
1812,0,183.44,3,1,1
2068,0,304.342,2,2,0
2196,0,229.934,3,3,0
2324,0,266.637,2,2,0
2452,0,308.883,2,2,0
2708,0,420.899,5,5,0
2836,0,0.0,1,1,0
2964,0,78.828,3,3,0
3092,0,72.73,2,2,0
3348,0,181.565,5,4,0
3476,0,435.627,2,2,0
3604,0,50.656,2,1,0
3732,0,297.104,3,2,0
3988,0,342.135,5,4,0
4116,0,0.0,1,1,0
4244,0,302.419,5,3,0
4372,0,30.28,2,2,0
4628,0,206.524,2,2,0
4756,0,706.333,3,1,0
4884,0,112.2,2,1,1
5012,0,327.099,5,5,0
5268,0,324.82,5,5,0
5396,0,117.55,4,4,0
5524,0,70.894,3,3,0
5652,0,259.89,3,3,0
5908,0,710.295,3,3,0
6036,0,1511.097,4,1,0
6164,0,198.639,3,3,0
6292,0,879.324,5,5,0
6548,0,364.661,3,3,0
6676,0,137.393,2,2,0
6804,0,1194.547,18,12,0
6932,0,944.359,5,5,0
7188,0,182.916,3,2,0
7316,0,77.759,2,2,0
7444,0,168.829,6,3,0
7572,0,0.0,1,1,0
7828,0,1.963,2,1,0
7956,0,672.508,11,7,0
8084,0,85.364,2,2,0
8212,0,443.511,9,3,0
8468,0,108.074,2,1,0
8596,0,288.102,3,3,0
8724,0,1385.737,4,4,0
8852,0,219.068,2,1,0
9108,0,3585.353,8,3,0
9236,0,153.458,2,2,0
9364,0,5.992,2,1,0
9492,0,731.776,4,3,0
9748,0,2087.515,14,10,0
9876,0,45.728,3,2,0
10004,0,30.302,3,3,0
10132,0,1455.724,4,2,0
10388,0,0.0,1,1,1
10516,0,0.0,1,1,0
10644,0,19.287,2,2,0
10772,0,46.862,2,2,0
11028,0,197.45,9,7,0
11156,0,450.93,2,1,0
11284,0,316.344,4,4,0
11412,0,25.005,2,2,0
11668,0,30.786,2,2,0
11796,0,24.624,2,2,0
11924,0,575.246,9,3,0
12052,0,82.892,3,3,0
12308,0,0.0,1,1,0
12436,0,178.072,3,2,0
12564,0,1108.755,6,5,0
12692,0,970.938,6,4,0
12948,0,213.467,4,2,0
13076,0,0.0,1,1,0
13204,0,455.193,3,1,1
13332,0,341.677,3,1,1
13588,0,103.72,8,3,0
13716,0,357.473,4,2,1
13844,0,131.284,3,3,0
13972,0,651.944,5,3,1
14228,0,122.595,3,3,0
14356,0,43.816,3,1,0
14484,0,956.838,14,5,1
14612,0,2577.374,11,4,0
14868,0,0.0,1,1,0
14996,0,60.261,4,4,0
15124,0,223.239,3,3,0
15252,0,1602.738,3,2,0
15508,0,1.599,2,1,0
15636,0,1637.696,2,2,0
15764,0,654.235,4,4,0
15892,0,191.361,3,2,0
16148,0,147.417,4,3,0
16276,0,384.695,5,5,0
16404,0,30.501,2,2,0
16532,0,251.858,4,4,0
16788,0,369.956,4,4,0
16916,0,0.0,1,1,0
17044,0,135.197,7,3,0
17172,0,150.332,3,3,0
17428,0,1177.573,4,3,0
17556,0,218.726,4,2,0
17684,0,3232.893,13,5,1
17812,0,30.019,3,3,0
18068,0,1.24,2,1,0
18196,0,111.277,3,2,0
18324,0,231.781,4,3,0
