session,sales,duration,clicks,items,buy
8,0,133.919,2,1,0
136,0,0.267,2,2,0
264,0,890.64,9,8,0
392,0,89.358,2,1,0
648,0,0.0,1,1,0
776,0,1.823,2,1,0
904,0,49.355,2,1,0
1032,0,85.954,4,4,0
1288,0,565.238,3,1,0
1416,0,589.343,16,10,0
1544,0,36.486,2,2,0
1672,0,375.02,5,4,0
1928,0,264.58,2,2,0
2056,0,26.988,2,2,0
2184,0,329.077,8,4,1
2312,0,293.005,3,3,0
2568,0,199.721,6,4,0
2696,0,19.611,2,1,0
2824,0,194.995,4,2,0
2952,0,0.0,1,1,0
3208,0,0.0,1,1,0
3336,0,53.801,2,2,0
3464,0,0.0,1,1,0
3592,0,4.17,2,2,0
3848,0,236.039,5,3,0
3976,0,247.895,3,3,0
4104,0,1.085,2,1,0
4232,0,254.622,4,3,0
4488,0,51.278,2,2,0
4616,0,82.633,2,2,0
4744,0,196.301,9,4,1
4872,0,1701.295,2,1,0
5128,0,92.557,2,2,0
5256,0,39.581,2,1,0
5384,0,192.107,6,6,0
5512,0,4738.52,15,14,0
5768,0,82.742,2,1,0
5896,0,808.06,14,13,0
6024,0,253.215,3,2,0
6152,0,230.758,4,3,0
6408,0,146.692,2,2,0
6536,0,712.398,3,2,0
6664,0,28.71,2,2,0
6792,0,126.29,3,3,0
7048,0,34.409,2,2,0
7176,0,1150.379,7,4,1
7304,0,86.209,3,3,0
7432,0,106.256,4,4,0
7688,0,1679.865,17,7,0
7816,0,315.858,4,4,0
7944,0,169.146,2,2,0
8072,0,1909.168,4,2,0
8328,0,239.282,2,2,0
8456,0,70.222,2,2,0
8584,0,35.458,2,1,0
8712,0,172.113,3,3,0
8968,0,3528.512,8,8,0
9096,0,190.503,5,4,0
9224,0,31.648,3,3,0
9352,0,89.423,2,2,0
9608,0,585.586,5,4,0
9736,0,1.466,2,1,0
9864,0,138.386,3,1,0
9992,0,352.631,2,1,0
10248,0,128.782,3,2,0
10376,0,85.859,2,2,0
10504,0,92.51,2,2,0
10632,0,157.632,3,3,0
10888,0,188.967,3,3,0
11016,0,3861.921,21,9,0
11144,0,211.119,2,2,0
11272,0,2213.266,10,7,0
11528,0,3102.707,2,2,0
11656,0,1080.193,5,3,0
11784,0,59.449,2,1,0
11912,0,90.356,2,2,0
12168,0,208.022,3,3,0
12296,0,2898.987,12,9,0
12424,0,51.209,2,2,0
12552,0,43.245,2,1,0
12808,0,67.67,4,1,0
12936,0,30.955,2,2,0
13064,0,320.812,2,2,0
13192,0,1.868,2,1,0
13448,0,476.773,3,2,0
13576,0,257.62,3,3,0
13704,0,4928.39,8,8,0
13832,0,111.534,2,1,0
14088,0,2004.866,2,2,0
14216,0,22.507,8,1,0
14344,0,465.799,4,2,0
14472,0,54.053,2,1,0
14728,0,6.905,2,1,1
14856,0,63.049,2,2,0
14984,0,349.653,5,5,0
15112,0,45.995,3,3,0
15368,0,1.599,2,1,0
15496,0,0.0,1,1,0
15624,0,63.85,2,1,0
15752,0,80.357,2,2,0
16008,0,2.596,2,1,0
16136,0,3191.65,4,3,0
16264,0,186.368,3,3,0
16392,0,2532.519,2,1,0
16648,0,190.489,4,4,0
16776,0,538.469,8,4,0
16904,0,35.758,2,2,0
17032,0,94.276,3,2,0
17288,0,1277.303,10,9,0
17416,0,49.198,2,2,0
17544,0,283.654,5,1,0
17672,0,0.0,1,1,0
17928,0,205.295,6,3,0
18056,0,42.999,2,2,0
18184,0,24.166,2,2,0
18312,0,517.616,9,8,0
18568,0,47.953,2,2,0
18696,0,391.086,4,4,0
18824,0,176.817,3,3,0
18952,0,608.917,10,7,0
19208,0,2085.383,2,2,0
19336,0,804.944,6,2,0
19464,0,28.17,2,2,0
19592,0,510.517,2,1,0
19848,0,0.0,1,1,0
19976,0,25.37,3,2,0
20104,0,32.066,2,2,0
20232,0,1764.047,30,24,0
20488,0,76.398,3,2,0
20616,0,78.033,2,2,0
20744,0,27.52,2,2,0
20872,0,0.0,1,1,0
21128,0,266.031,9,9,0
21256,0,19.021,2,1,0
21384,0,1103.942,12,5,1
21512,0,270.158,3,2,1
21768,0,761.976,12,12,0
21896,0,4040.808,11,8,1
22024,0,97.035,2,2,0
22152,0,78.605,2,2,0
22408,0,344.787,5,3,0
22536,0,108.93,2,1,0
22664,0,133.811,3,2,0
22792,0,85.23,2,2,0
23048,0,86.473,3,3,0
23176,0,41.105,3,2,1
23304,0,219.785,2,2,0
23432,0,181.249,4,2,1
23688,0,121.515,2,2,0
23816,0,775.408,6,4,0
23944,0,182.925,3,2,0
24072,0,80.961,3,1,0
24328,0,111.618,2,2,0
24456,0,42.283,3,2,0
24584,0,18.695,2,1,0
24712,0,0.0,1,1,0
24968,0,558.173,6,6,0
25096,0,348.749,5,4,0
25224,0,1236.204,2,2,0
25352,0,321.574,6,5,0
25608,0,1358.626,7,6,0
