session,sales,duration,clicks,items,buy
29,0,317.497,2,2,0
157,0,36.816,2,2,0
413,0,122.764,3,3,0
541,0,3498.032,7,6,0
669,0,50.954,3,1,1
797,0,74.797,2,2,0
1053,0,2122.26,15,7,0
1181,0,25.195,2,2,0
1309,0,6.069,2,1,0
1437,0,134.317,4,3,0
1693,0,1668.525,6,6,0
1821,0,48.767,2,1,1
1949,0,268.644,3,3,0
2077,0,140.128,5,3,1
2333,0,35.359,2,2,0
2461,0,58.807,2,1,0
2589,0,184.48,8,3,0
2717,0,1.508,2,1,0
2973,0,39.551,3,1,0
3101,0,58.884,2,2,0
3229,0,224.744,2,2,0
3357,0,141.122,3,2,0
3613,0,84.851,2,2,0
3741,0,42.668,2,2,0
3869,0,302.615,3,3,0
3997,0,36.665,2,2,0
4253,0,129.306,2,2,0
4381,0,588.011,35,35,0
4509,0,567.062,8,2,0
4637,0,0.127,2,1,0
4893,0,735.774,8,7,0
5021,0,138.943,3,1,0
5149,0,42.691,2,2,0
5277,0,1700.771,9,9,0
5533,0,25.709,2,1,0
5661,0,125.02,2,2,0
5789,0,505.865,5,3,0
5917,0,323.284,3,3,0
6173,0,39.769,2,2,0
6301,0,381.924,5,3,0
6429,0,20.065,2,2,0
6557,0,99.244,3,3,0
6813,0,176.329,2,1,0
6941,0,85.949,2,2,0
7069,0,56.944,3,3,0
7197,0,372.736,3,1,1
7453,0,0.0,1,1,0
7581,0,744.804,5,3,0
7709,0,93.461,2,2,0
7837,0,239.972,3,2,0
8093,0,20.803,2,2,0
8221,0,45.436,2,2,0
8349,0,174.623,2,2,0
8477,0,798.971,4,3,0
8733,0,335.518,2,1,0
8861,0,2333.206,6,3,1
8989,0,121.996,2,2,0
9117,0,685.298,11,8,1
9373,0,1075.756,4,4,0
9501,0,20.81,2,2,0
9629,0,1591.091,3,1,0
9757,0,112.345,2,2,0
10013,0,900.919,10,9,0
10141,0,3482.494,24,15,0
10269,0,325.604,6,4,1
10397,0,140.323,4,4,0
10653,0,0.0,1,1,0
10781,0,165.645,3,3,0
10909,0,74.404,2,2,0
11037,0,202.215,2,2,0
11293,0,62.059,3,3,0
11421,0,0.0,1,1,0
11549,0,660.954,6,5,0
11677,0,20.316,2,2,0
11933,0,123.391,4,4,0
12061,0,772.921,12,10,0
12189,0,97.73,3,3,0
12317,0,1.801,2,1,0
12573,0,0.0,1,1,0
12701,0,370.065,8,7,0
12829,0,122.286,2,2,0
12957,0,0.0,1,1,0
13213,0,257.733,4,3,0
13341,0,222.738,3,3,0
13469,0,792.512,5,5,0
13597,0,215.381,3,3,0
13853,0,0.251,2,2,0
13981,0,214.301,2,2,0
14109,0,55.643,3,3,0
14237,0,0.0,1,1,0
14493,0,105.106,2,1,0
14621,0,850.296,4,4,1
14749,0,242.461,2,2,0
14877,0,174.927,2,2,0
15133,0,692.449,4,4,0
15261,0,67.524,2,2,0
15389,0,0.0,1,1,0
15517,0,180.616,2,2,0
15773,0,126.07,8,4,0
15901,0,404.467,2,2,0
16029,0,47.222,2,2,0
16157,0,1093.973,6,6,0
16413,0,35.561,2,2,0
16541,0,119.465,5,2,0
16669,0,113.892,2,2,0
16797,0,2637.298,20,12,1
17053,0,352.57,10,8,0
17181,0,135.626,3,1,0
17309,0,0.0,1,1,0
17437,0,0.0,1,1,0
17693,0,53.402,2,2,0
17821,0,137.715,2,2,0
17949,0,0.0,1,1,0
18077,0,30.466,2,2,0
18333,0,79.472,2,2,0
18461,0,75.936,2,2,0
18589,0,138.575,2,2,0
18717,0,122.936,4,4,0
18973,0,146.246,3,2,0
19101,0,85.747,2,2,0
19229,0,0.0,1,1,0
19357,0,51.834,2,2,0
19613,0,957.129,3,3,0
19741,0,46.244,2,2,0
19869,0,583.271,5,5,0
19997,0,0.0,1,1,0
20253,0,39.09,3,3,0
20381,0,2117.085,3,2,0
20509,0,233.848,3,2,0
20637,0,426.888,3,3,0
20893,0,61.708,3,3,0
21021,0,506.036,6,6,0
21149,0,1880.311,12,5,0
21277,0,550.06,2,1,0
21533,0,267.081,2,2,0
21661,0,1989.228,3,1,0
21789,0,121.486,2,2,0
21917,0,2234.324,2,2,0
22173,0,49.505,2,1,0
22301,0,804.962,17,15,0
22429,0,109.646,2,2,0
22557,0,1423.658,5,4,0
22813,0,1233.838,6,4,1
22941,0,84.588,2,2,0
23069,0,80.411,3,3,0
23197,0,1.479,2,1,0
23453,0,1060.987,7,4,0
23581,0,161.586,6,6,0
23709,0,115.062,3,3,0
23837,0,271.826,5,5,0
24093,0,144.264,2,1,0
24221,0,65.528,2,2,0
24349,0,1396.998,12,12,0
24477,0,981.668,10,3,1
24733,0,13.36,2,1,0
24861,0,156.749,3,3,0
24989,0,143.717,3,3,0
25117,0,199.268,6,4,0
25373,0,448.467,7,4,0
25501,0,372.883,4,4,0
25629,0,62.594,2,2,0
25757,0,390.713,4,3,0
26013,0,38.591,2,2,0
26141,0,95.58,2,2,0
26269,0,115.351,4,4,0
26397,0,6.822,2,1,0
26653,0,481.111,2,1,0
26781,0,69.234,3,1,0
26909,0,102.08,2,1,0
27037,0,0.0,1,1,0
27293,0,55.099,2,2,0
27421,0,397.831,5,3,0
27549,0,425.064,5,4,0
27677,0,2384.48,2,2,0
27933,0,9.428,2,2,0
28061,0,357.5,7,5,0
28189,0,0.0,1,1,0
28317,0,381.445,2,2,0
28573,0,161.962,2,1,0
28701,0,113.615,3,3,0
28829,0,1.551,2,1,0
28957,0,403.318,6,6,0
29213,0,0.0,1,1,0
29341,0,30.819,2,2,0
29469,0,420.12,2,1,0
29597,0,183.182,2,1,0
29853,0,1099.886,8,6,1
29981,0,178.855,2,2,0
30109,0,184.616,7,3,1
30237,0,171.618,3,2,0
30493,0,42.61,3,2,1
30621,0,23.292,2,2,0
30749,0,55.841,2,2,0
30877,0,127.877,4,3,0
31133,0,250.41,6,6,0
31261,0,2444.62,12,5,1
31389,0,22.224,2,2,0
31517,0,1553.004,2,1,0
31773,0,452.184,8,8,0
31901,0,1.163,2,1,0
32029,0,82.163,6,5,0
32157,0,25.424,2,2,0
32413,0,2657.043,4,3,0
32541,0,72.59,2,2,0
32669,0,768.688,7,5,0
32797,0,54.52,2,2,0
33053,0,322.303,11,8,0
33181,0,141.067,2,2,0
33309,0,231.801,4,4,0
33437,0,79.538,2,1,0
33693,0,594.558,3,3,0
33821,0,288.075,12,3,0
33949,0,49.018,2,2,0
34077,0,128.42,6,3,0
34333,0,42.897,3,2,0
34461,0,259.562,6,3,0
34589,0,235.896,2,2,0
34717,0,662.536,3,3,0
34973,0,23.883,2,2,0
35101,0,0.0,1,1,0
35229,0,34.113,3,3,0
35357,0,185.732,6,6,0
35613,0,1.555,2,1,0
35741,0,41.032,2,2,0
35869,0,3606.731,9,7,0
35997,0,1.868,2,1,0
36253,0,50.188,3,3,0
36381,0,685.489,2,2,0
36509,0,410.504,2,2,0
36637,0,0.0,1,1,0
36893,0,76.762,2,1,1
37021,0,74.65,2,2,0
37149,0,97.228,2,2,0
37277,0,31.61,3,1,0
37533,0,56.497,3,1,0
37661,0,344.854,6,5,0
37789,0,2.717,2,1,0
37917,0,709.031,4,3,0
38173,0,3002.475,3,3,1
38301,0,41.296,2,2,0
38429,0,71.851,2,2,0
38557,0,845.954,4,4,0
38813,0,77.137,3,2,0
38941,0,2277.064,11,7,1
39069,0,273.756,4,3,0
39197,0,53.964,2,2,0
39453,0,800.845,10,6,0
39581,0,923.387,9,4,0
39709,0,269.122,7,5,0
39837,0,264.745,4,4,0
40093,0,511.698,6,3,0
40221,0,50.978,2,2,0
40349,0,403.861,5,5,0
40477,0,295.577,3,3,0
40733,0,662.265,6,6,0
40861,0,138.266,2,2,0
40989,0,285.89,2,2,0
41117,0,181.662,11,3,1
41373,0,271.849,7,2,0
41501,0,100.542,2,2,0
41629,0,335.952,7,4,0
41757,0,151.576,2,2,0
42013,0,1.012,2,1,0
42141,0,167.455,2,2,0
42269,0,109.481,2,2,0
42397,0,0.0,1,1,0
42653,0,42.186,3,2,0
42781,0,15.728,3,3,0
42909,0,77.982,3,3,0
43037,0,441.86,11,6,1
43293,0,43.0,2,1,0
43421,0,171.743,4,2,0
43549,0,37.423,2,2,0
43677,0,306.455,5,5,0
43933,0,416.139,4,4,0
44061,0,117.448,2,1,0
44189,0,7.334,3,3,0
44317,0,81.35,2,1,1
44573,0,174.311,2,2,0
44701,0,0.0,1,1,0
44829,0,223.858,3,1,0
44957,0,1732.483,3,3,0
45213,0,163.435,3,3,0
45341,0,4.984,2,1,0
45469,0,4034.784,16,7,1
