session,sales,duration,clicks,items,buy
23,0,809.758,4,1,0
151,0,0.0,1,1,0
279,0,366.021,4,3,0
407,0,100.764,4,2,0
663,0,178.009,2,1,0
791,0,27.822,2,2,0
919,0,220.425,6,5,0
1047,0,104.379,3,3,0
1303,0,110.193,2,2,0
1431,0,54.175,2,2,0
1559,0,0.0,1,1,0
1687,0,16.809,2,2,0
1943,0,235.708,5,3,0
2071,0,270.117,8,5,1
2199,0,259.953,8,3,0
2327,0,130.107,3,3,0
2583,0,318.151,2,2,0
2711,0,366.6,6,5,0
2839,0,322.255,2,2,0
2967,0,1678.948,12,11,0
3223,0,536.214,6,5,0
3351,0,48.476,2,2,0
3479,0,47.662,3,3,0
3607,0,147.723,2,2,0
3863,0,639.668,6,6,0
3991,0,70.719,3,3,0
4119,0,0.0,1,1,0
4247,0,335.336,3,2,0
4503,0,216.144,2,2,0
4631,0,112.83,6,3,0
4759,0,503.672,9,6,1
4887,0,2118.198,4,2,0
5143,0,460.105,6,4,0
5271,0,69.558,2,2,0
5399,0,1591.344,7,7,0
5527,0,381.453,3,2,0
5783,0,1494.392,8,7,0
5911,0,100.287,2,2,0
6039,0,3181.807,12,10,0
6167,0,713.827,4,3,0
6423,0,209.496,2,2,0
6551,0,37.056,3,1,1
6679,0,84.994,3,3,0
6807,0,1006.5,3,1,1
7063,0,22.28,2,2,0
7191,0,203.21,3,1,1
7319,0,71.459,2,2,0
7447,0,386.952,6,4,0
7703,0,74.676,2,2,0
7831,0,48.553,2,2,0
7959,0,90.489,3,3,0
8087,0,589.749,3,2,0
8343,0,404.008,3,2,0
8471,0,3.159,2,1,0
8599,0,55.85,3,3,0
8727,0,591.297,3,3,0
8983,0,29.728,3,3,0
9111,0,45.27,3,3,0
9239,0,0.0,1,1,0
9367,0,315.211,4,4,0
9623,0,37.581,2,1,0
9751,0,72.915,3,2,0
9879,0,105.915,2,2,0
10007,0,133.342,2,2,0
10263,0,47.512,2,2,0
10391,0,73.441,2,2,0
10519,0,60.769,2,1,0
10647,0,1734.161,9,6,1
10903,0,44.978,2,1,0
11031,0,141.903,3,3,0
11159,0,2910.428,13,11,0
11287,0,376.009,4,3,0
11543,0,59.71,2,2,0
11671,0,754.21,4,3,0
11799,0,0.0,1,1,0
11927,0,420.959,3,1,1
12183,0,120.551,3,3,0
12311,0,997.78,6,5,0
12439,0,30.46,2,2,0
12567,0,465.799,2,2,0
12823,0,39.458,2,1,0
12951,0,26.702,4,2,0
13079,0,359.457,3,2,0
13207,0,253.178,5,4,0
13463,0,554.042,2,1,0
13591,0,2144.627,19,12,0
13719,0,944.177,7,7,0
13847,0,119.471,3,3,0
14103,0,1.911,2,1,0
14231,0,34.203,2,2,0
14359,0,182.528,3,3,0
14487,0,81.818,2,2,0
14743,0,968.418,9,4,0
14871,0,0.0,1,1,0
14999,0,0.0,1,1,0
15127,0,56.344,2,2,0
15383,0,51.699,2,2,0
15511,0,923.13,4,3,0
15639,0,93.063,2,1,0
