session,sales,duration,clicks,items,buy
22,0,1125.92,16,11,0
278,0,1.209,2,1,0
406,0,0.0,1,1,0
534,0,190.167,5,4,0
662,0,201.7,2,2,0
918,0,87.234,3,2,0
1046,0,2257.728,28,26,1
1174,0,0.0,1,1,0
1302,0,134.156,2,2,0
1558,0,61.2,2,2,0
1686,0,12.857,2,1,0
1814,0,0.0,1,1,0
1942,0,27.485,2,2,0
2198,0,68.383,2,2,0
2326,0,53.356,2,2,0
2454,0,320.111,2,2,0
2582,0,228.288,2,2,0
2838,0,87.055,2,2,0
2966,0,59.079,2,2,0
3094,0,77.753,2,2,0
3222,0,135.814,2,2,0
3478,0,103.088,3,2,0
3606,0,64.414,3,2,0
3734,0,602.994,3,2,0
3862,0,3.922,2,1,0
4118,0,0.0,1,1,0
4246,0,1052.623,3,2,0
4374,0,163.645,2,2,0
4502,0,109.979,3,3,0
4758,0,261.637,8,8,0
4886,0,482.806,2,1,0
5014,0,262.499,2,2,0
5142,0,48.895,2,2,0
5398,0,182.537,5,5,0
5526,0,1631.836,9,2,0
5654,0,58.387,4,2,0
5782,0,1061.979,6,3,0
6038,0,204.498,3,3,0
6166,0,67.292,2,2,0
6294,0,20.091,2,1,1
6422,0,1645.423,2,1,0
6678,0,326.64,2,2,0
6806,0,87.711,2,2,0
6934,0,213.318,3,3,0
7062,0,155.463,5,2,0
7318,0,44.186,2,2,0
7446,0,25.319,2,2,0
7574,0,441.264,3,2,0
7702,0,116.154,2,2,0
7958,0,373.038,7,6,0
8086,0,84.111,2,1,0
8214,0,0.0,1,1,0
8342,0,1354.793,3,2,0
8598,0,115.336,2,2,0
8726,0,38.585,2,2,0
8854,0,121.203,2,1,0
8982,0,186.006,2,1,0
9238,0,22.936,3,2,0
9366,0,40.468,2,2,0
9494,0,206.005,2,1,0
9622,0,151.998,5,3,0
9878,0,220.38,6,6,0
10006,0,102.626,2,2,0
10134,0,29.867,4,1,1
10262,0,190.036,3,3,0
10518,0,59.034,6,3,0
10646,0,38.579,2,2,0
10774,0,154.274,6,4,0
10902,0,87.884,3,3,0
11158,0,21.344,2,2,0
11286,0,102.767,7,4,0
11414,0,2479.539,2,2,0
11542,0,235.399,2,2,0
11798,0,0.0,1,1,0
11926,0,32.991,2,2,0
12054,0,132.57,2,2,0
12182,0,897.292,5,4,0
12438,0,1047.416,4,4,0
12566,0,0.0,1,1,0
12694,0,1489.552,12,12,0
12822,0,820.327,2,2,0
13078,0,9.871,2,1,0
13206,0,397.605,5,5,0
13334,0,0.013,2,2,0
13462,0,3764.873,8,7,0
13718,0,459.668,5,5,0
13846,0,947.686,7,7,0
13974,0,835.422,6,5,0
14102,0,282.481,3,3,0
14358,0,706.756,6,5,0
14486,0,326.849,2,1,1
14614,0,707.689,5,2,0
14742,0,411.045,4,3,0
