session,sales,duration,clicks,items,buy
3,0,745.378,3,3,0
131,0,83.194,3,3,0
259,0,179.315,4,4,0
387,0,1.401,2,1,0
643,0,0.0,1,1,0
771,0,10.562,2,1,0
899,0,1324.278,4,2,1
1027,0,53.246,2,2,0
1283,0,104.059,2,1,0
1411,0,0.0,1,1,0
1539,0,42.617,2,2,0
1667,0,316.014,6,3,0
1923,0,98.802,2,1,0
2051,0,542.867,4,4,0
2179,0,676.976,6,5,0
2307,0,186.177,6,2,0
2563,0,55.69,3,2,0
2691,0,1.159,2,1,0
2819,0,43.341,2,2,0
2947,0,0.0,1,1,0
3203,0,785.856,8,6,0
3331,0,47.622,2,1,1
3459,0,72.106,2,1,0
3587,0,620.87,11,11,0
3843,0,89.72,2,1,0
3971,0,43.369,2,2,0
4099,0,154.383,2,1,0
4227,0,2.019,2,1,0
4483,0,0.0,1,1,0
4611,0,879.179,6,6,0
4739,0,100.248,4,3,0
4867,0,44.662,2,2,0
5123,0,192.265,3,3,0
5251,0,267.243,5,5,0
5379,0,354.122,4,4,0
5507,0,54.166,2,2,0
5763,0,427.702,5,5,0
5891,0,0.0,1,1,0
6019,0,72.889,2,2,0
6147,0,456.458,5,5,0
6403,0,58.005,2,2,0
6531,0,1487.583,2,1,0
6659,0,5.312,2,1,0
6787,0,126.619,2,2,0
7043,0,54.829,2,1,0
7171,0,33.125,5,2,0
7299,0,834.624,5,1,1
7427,0,361.063,3,3,0
7683,0,543.257,15,8,0
7811,0,15.507,2,2,0
7939,0,488.015,2,1,0
8067,0,597.95,5,5,0
8323,0,313.322,2,2,0
8451,0,77.31,2,2,0
8579,0,660.847,7,7,0
8707,0,506.651,3,3,0
8963,0,17.902,2,2,0
9091,0,158.317,3,3,0
9219,0,413.303,6,5,0
9347,0,33.067,2,2,0
9603,0,203.605,2,2,0
9731,0,510.1,8,3,1
9859,0,0.0,1,1,0
9987,0,107.947,3,3,0
10243,0,18.04,2,2,0
10371,0,115.216,7,7,0
10499,0,36.447,2,2,0
10627,0,55.601,2,2,0
10883,0,39.843,3,3,0
11011,0,50.385,3,2,0
11139,0,101.18,2,2,0
11267,0,1316.289,2,2,0
