session,sales,duration,clicks,items,buy
28,0,264.533,3,2,0
156,0,231.726,2,1,0
284,0,103.753,4,4,0
412,0,13.09,3,3,0
668,0,3258.444,12,2,0
796,0,129.835,5,5,0
924,0,154.162,6,4,0
1052,0,814.748,3,1,1
1308,0,1.81,2,1,0
1436,0,25.172,3,2,0
1564,0,44.176,2,2,0
1692,0,247.186,5,5,0
1948,0,362.623,3,3,0
2076,0,1570.104,14,10,1
2204,0,95.038,2,2,0
2332,0,23.411,4,2,0
2588,0,0.429,7,6,0
2716,0,149.718,3,2,0
2844,0,300.322,14,12,0
2972,0,479.061,7,7,0
3228,0,148.648,2,2,0
3356,0,364.948,3,1,0
3484,0,0.0,1,1,0
3612,0,1723.81,3,2,0
3868,0,67.368,2,2,0
3996,0,297.46,6,5,0
4124,0,2092.515,7,7,0
4252,0,40.193,2,2,0
4508,0,243.883,5,5,0
4636,0,0.0,1,1,0
4764,0,28.396,2,2,0
4892,0,64.136,2,2,0
5148,0,521.219,2,1,0
5276,0,1574.614,4,2,0
5404,0,111.11,3,3,0
5532,0,89.588,2,2,0
5788,0,1002.847,8,8,0
5916,0,175.306,7,7,0
6044,0,798.226,9,9,0
6172,0,271.226,3,3,0
6428,0,16.613,2,2,0
6556,0,287.172,3,2,0
6684,0,58.284,3,3,0
6812,0,246.073,4,3,0
7068,0,472.37,5,5,0
7196,0,138.462,2,2,0
7324,0,1941.838,15,11,1
7452,0,1233.775,2,1,0
7708,0,302.653,3,1,0
7836,0,48.144,2,1,1
7964,0,256.973,4,2,1
8092,0,68.205,2,1,1
8348,0,644.254,6,6,0
8476,0,0.186,2,1,0
8604,0,1.157,2,1,0
8732,0,19.781,2,2,0
8988,0,221.502,7,4,1
9116,0,528.647,6,6,0
9244,0,106.816,2,1,0
9372,0,0.0,1,1,0
9628,0,749.837,3,3,0
9756,0,169.698,5,3,1
9884,0,220.89,4,3,1
10012,0,293.198,3,3,0
10268,0,3128.436,18,18,0
10396,0,214.942,3,3,0
10524,0,136.151,3,2,0
10652,0,0.0,1,1,0
10908,0,110.255,3,2,0
11036,0,0.0,1,1,1
11164,0,415.058,5,2,0
11292,0,14.442,5,5,0
11548,0,0.0,1,1,0
11676,0,165.81,4,4,0
11804,0,118.12,2,1,0
11932,0,117.741,2,2,0
12188,0,239.524,4,4,0
12316,0,135.619,2,2,0
12444,0,401.406,10,7,1
12572,0,15.929,2,2,0
12828,0,1.76,2,1,0
12956,0,20.713,3,2,0
13084,0,124.013,3,3,0
13212,0,713.548,2,2,0
13468,0,93.873,2,2,0
13596,0,35.596,3,2,0
13724,0,307.273,3,2,0
13852,0,168.329,2,2,0
14108,0,24.363,2,1,0
14236,0,93.193,2,1,0
14364,0,570.832,6,6,0
14492,0,140.693,4,2,0
14748,0,140.659,2,1,0
14876,0,21.53,2,2,0
15004,0,276.69,4,4,0
15132,0,252.395,5,4,0
15388,0,56.427,3,3,0
15516,0,89.057,3,3,0
15644,0,879.707,8,5,1
15772,0,385.728,5,5,0
16028,0,62.681,2,2,0
16156,0,159.431,5,5,0
16284,0,74.413,2,2,0
16412,0,325.819,4,4,0
16668,0,56.679,2,2,0
16796,0,43.022,3,2,0
16924,0,1136.463,5,3,0
17052,0,117.484,5,5,0
17308,0,0.0,1,1,0
17436,0,64.42,2,2,0
17564,0,89.321,2,1,0
17692,0,132.2,2,2,0
17948,0,0.0,1,1,0
18076,0,514.282,4,1,0
18204,0,300.388,10,9,0
18332,0,205.598,3,3,0
18588,0,2250.516,20,12,0
18716,0,1699.267,15,3,1
18844,0,137.599,2,1,0
18972,0,593.723,7,5,0
19228,0,9.077,2,1,0
19356,0,819.055,8,5,0
19484,0,172.715,9,8,0
19612,0,38.289,2,1,0
19868,0,72.029,2,2,0
19996,0,1.448,2,1,0
20124,0,59.837,2,2,0
20252,0,0.0,1,1,0
20508,0,2974.081,14,7,0
20636,0,1825.798,4,4,0
20764,0,101.718,3,3,0
20892,0,0.0,1,1,0
