session,sales,duration,clicks,items,buy
133,0,53.407,2,1,0
261,0,169.056,3,3,0
389,0,226.782,5,5,0
517,0,266.164,2,1,0
773,0,30.267,2,2,0
901,0,73.004,2,2,0
1029,0,286.476,2,1,0
1157,0,21.388,2,2,0
1413,0,0.0,1,1,0
1541,0,493.9,7,3,0
1669,0,464.29,3,3,0
1797,0,370.838,3,3,0
2053,0,26.512,2,2,0
2181,0,51.617,3,3,0
2309,0,937.951,5,4,0
2437,0,68.463,2,2,0
2693,0,34.05,2,2,0
2821,0,573.707,10,8,0
2949,0,202.469,2,2,0
3077,0,29.927,2,2,0
3333,0,25.138,2,2,0
3461,0,483.913,4,3,0
3589,0,73.762,2,2,0
3717,0,247.242,2,1,0
3973,0,76.679,3,3,0
4101,0,35.128,2,2,0
4229,0,241.931,2,2,0
4357,0,903.653,10,6,0
4613,0,0.0,1,1,0
4741,0,59.981,2,2,0
4869,0,757.932,6,2,0
4997,0,0.078,2,1,0
5253,0,92.259,3,3,0
5381,0,64.595,3,3,0
5509,0,500.021,3,3,0
5637,0,350.863,3,1,0
5893,0,418.321,4,4,0
6021,0,4.0,2,2,0
6149,0,160.105,3,3,0
6277,0,976.973,5,3,0
6533,0,1210.423,2,2,0
6661,0,1444.374,5,4,0
6789,0,63.68,2,2,0
6917,0,1170.495,4,4,0
7173,0,3279.656,6,2,1
7301,0,3472.214,4,2,0
7429,0,72.499,3,3,0
7557,0,89.878,3,3,0
7813,0,44.784,2,2,0
7941,0,75.233,2,1,0
8069,0,5060.436,4,2,0
8197,0,77.653,2,2,0
8453,0,119.409,2,2,0
8581,0,3503.943,2,2,0
8709,0,146.022,3,2,0
8837,0,230.323,3,3,0
9093,0,47.963,2,2,0
9221,0,42.42,2,2,0
9349,0,177.391,2,2,0
9477,0,763.519,6,5,0
9733,0,77.458,2,2,0
9861,0,1343.831,4,1,0
9989,0,313.25,6,5,0
10117,0,197.21,2,2,0
10373,0,35.293,2,2,0
10501,0,722.207,2,1,0
10629,0,318.043,8,6,0
10757,0,5713.311,29,24,0
11013,0,32.235,3,2,0
11141,0,72.85,2,2,0
11269,0,40.93,2,2,0
11397,0,14.311,2,2,0
11653,0,124.972,2,2,0
11781,0,5.805,2,2,0
11909,0,627.167,3,3,0
12037,0,2245.553,3,1,0
12293,0,3582.247,15,13,0
12421,0,244.21,8,4,1
12549,0,58.321,4,2,0
12677,0,53.873,3,3,0
12933,0,26.724,2,2,0
13061,0,109.745,3,3,0
13189,0,46.233,2,2,0
13317,0,177.522,5,5,0
13573,0,0.0,1,1,0
13701,0,1796.568,4,4,0
