session,sales,duration,clicks,items,buy
17,0,1.904,2,2,0
273,0,957.345,4,4,0
401,0,530.963,4,2,0
529,0,76.118,2,2,0
657,0,0.0,1,1,0
913,0,1.701,2,1,0
1041,0,1959.037,3,3,0
1169,0,1027.882,26,19,0
1297,0,353.26,9,7,0
1553,0,122.416,2,2,0
1681,0,0.0,1,1,0
1809,0,10.58,2,1,0
1937,0,464.328,4,4,0
2193,0,20.317,2,2,0
2321,0,1852.061,5,5,0
2449,0,45.0,2,2,1
2577,0,129.441,3,2,0
2833,0,861.686,9,4,0
2961,0,18.746,2,1,0
3089,0,373.274,2,1,0
3217,0,0.0,1,1,0
3473,0,104.25,2,1,0
3601,0,40.812,2,2,0
3729,0,794.88,10,8,0
3857,0,3881.263,18,5,1
4113,0,39.948,3,2,0
4241,0,796.096,6,5,0
4369,0,56.217,2,2,0
4497,0,0.886,2,1,0
4753,0,349.698,12,12,0
4881,0,119.911,3,3,0
5009,0,156.79,4,4,0
5137,0,133.209,4,3,0
5393,0,49.506,2,2,0
5521,0,272.123,3,3,0
5649,0,163.139,4,3,0
5777,0,54.217,2,1,0
6033,0,113.309,3,3,0
6161,0,666.61,10,9,1
6289,0,1768.912,7,5,0
6417,0,44.827,2,2,0
6673,0,93.755,4,3,0
6801,0,0.0,1,1,0
6929,0,0.0,1,1,0
7057,0,39.467,3,2,0
7313,0,269.543,5,5,0
7441,0,62.06,3,3,0
7569,0,379.074,7,3,0
7697,0,186.847,3,3,0
7953,0,0.0,1,1,0
8081,0,166.775,3,3,0
8209,0,50.461,2,2,0
8337,0,954.31,16,10,1
8593,0,77.352,2,2,0
8721,0,40.133,3,1,0
8849,0,499.0,5,5,0
8977,0,350.407,8,5,0
9233,0,0.0,1,1,0
9361,0,63.47,2,2,0
9489,0,128.889,2,2,0
9617,0,1805.147,2,1,0
9873,0,3.116,2,1,0
10001,0,164.543,4,3,0
10129,0,724.062,6,4,0
10257,0,201.411,4,4,0
10513,0,305.206,3,1,0
10641,0,2.687,2,1,0
10769,0,522.759,2,1,0
10897,0,222.919,2,2,0
11153,0,200.92,4,3,0
11281,0,0.659,2,1,0
11409,0,0.0,1,1,0
11537,0,2991.681,4,4,0
11793,0,299.295,4,4,0
11921,0,77.488,3,2,0
12049,0,0.079,2,1,0
12177,0,951.745,10,7,0
12433,0,96.711,2,2,0
12561,0,21.596,2,2,0
12689,0,275.007,3,3,0
12817,0,0.0,1,1,0
